Eng_Strain, Eng_Stress (MPa) 
0.002032, 403.681429 
0.002037, 404.942078 
0.002049, 406.773270 
0.002054, 408.156412 
0.002061, 409.582751 
0.002058, 409.186725 
0.002062, 409.520547 
0.002064, 410.187627 
0.002074, 411.496807 
0.002080, 412.782360 
0.002086, 414.248028 
0.002093, 415.559049 
0.002098, 416.807903 
0.002105, 418.354632 
0.002122, 421.191120 
0.002137, 423.782473 
0.002144, 425.215386 
0.002155, 427.028398 
0.002162, 429.215574 
0.002172, 430.641838 
0.002179, 432.212493 
0.002182, 433.092217 
0.002190, 434.196341 
0.002192, 435.583202 
0.002200, 436.947187 
0.002205, 438.014950 
0.002211, 438.453722 
0.002217, 439.985050 
0.002223, 441.429382 
0.002234, 443.499737 
0.002241, 445.166253 
0.002251, 447.043235 
0.002261, 448.912892 
0.002270, 450.507663 
0.002284, 453.438021 
0.002295, 455.101533 
0.002300, 455.951318 
0.002308, 457.434866 
0.002312, 458.307077 
0.002319, 460.007700 
0.002326, 461.242168 
0.002330, 462.183983 
0.002337, 463.659567 
0.002344, 465.000075 
0.002357, 467.411765 
0.002362, 468.517429 
0.002372, 469.929870 
0.002378, 471.520847 
0.002385, 472.819059 
0.002393, 474.283412 
0.002398, 475.959432 
0.002408, 477.170611 
0.002412, 478.190594 
0.002422, 480.400008 
0.002433, 481.706371 
0.002435, 482.646871 
0.002445, 484.700436 
0.002453, 486.520209 
0.002456, 487.214635 
0.002467, 488.786342 
0.002476, 490.845616 
0.002482, 492.145218 
0.002485, 493.200586 
0.002495, 494.552363 
0.002501, 495.817444 
0.002512, 497.489482 
0.002519, 499.052776 
0.002526, 500.612539 
0.002535, 502.227068 
0.002542, 503.493051 
0.002548, 504.873338 
0.002554, 506.295432 
0.002565, 508.502066 
0.002573, 509.850800 
0.002577, 510.360153 
0.002585, 512.200924 
0.002590, 513.395275 
0.002597, 514.858238 
0.002604, 516.460859 
0.002612, 517.864473 
0.002622, 519.042596 
0.002630, 520.807978 
0.002638, 522.471377 
0.002642, 523.668733 
0.002651, 524.822853 
0.002655, 526.068778 
0.002659, 527.113891 
0.002672, 528.634024 
0.002681, 530.768913 
0.002690, 532.112013 
0.002693, 533.062242 
0.002701, 534.739388 
0.002709, 536.413342 
0.002716, 537.636128 
0.002722, 538.883104 
0.002734, 540.846480 
0.002741, 542.251859 
0.002746, 543.609759 
0.002756, 545.203328 
0.002763, 546.611562 
0.002767, 547.542333 
0.002776, 549.126061 
0.002781, 550.416385 
0.002793, 551.929795 
0.002798, 553.463977 
0.002806, 554.467546 
0.002810, 555.539441 
0.002817, 556.974758 
0.002827, 558.445233 
0.002832, 559.715123 
0.002838, 561.609233 
0.002850, 563.069454 
0.002858, 564.346781 
0.002866, 566.145106 
0.002870, 567.307640 
0.002879, 568.648599 
0.002890, 570.216438 
0.002896, 571.519420 
0.002903, 572.646232 
0.002908, 574.345091 
0.002917, 575.660469 
0.002923, 576.847495 
0.002924, 576.675043 
0.002927, 577.147697 
0.002932, 578.191571 
0.002943, 580.037713 
0.002950, 581.660769 
0.002957, 582.510781 
0.002961, 583.516715 
0.002975, 585.493802 
0.002987, 587.728345 
0.003002, 590.318872 
0.003014, 592.033994 
0.003027, 593.934415 
0.003032, 595.077755 
0.003040, 595.915070 
0.003046, 597.128766 
0.003057, 598.554015 
0.003063, 598.983547 
0.003066, 599.626362 
0.003074, 600.450304 
0.003081, 601.655022 
0.003091, 602.982871 
0.003101, 604.262264 
0.003108, 605.875516 
0.003119, 606.706821 
0.003129, 608.097739 
0.003145, 610.535046 
0.003162, 612.450793 
0.003177, 614.270641 
0.003192, 615.506273 
0.003204, 616.237210 
0.003212, 617.168582 
0.003223, 617.983961 
0.003240, 619.237698 
0.003251, 620.488280 
0.003268, 621.559237 
0.003275, 622.011043 
0.003291, 623.196116 
0.003307, 624.856209 
0.003321, 625.854857 
0.003334, 626.510442 
0.003352, 627.790512 
0.003366, 628.816092 
0.003383, 629.925513 
0.003399, 630.934002 
0.003420, 631.900496 
0.003436, 632.586094 
0.003453, 633.477988 
0.003471, 634.549057 
0.003492, 635.876230 
0.003514, 636.720945 
0.003532, 637.399444 
0.003547, 637.873676 
0.003567, 638.952783 
0.003595, 640.827999 
0.003618, 641.588423 
0.003635, 641.813162 
0.003655, 642.803659 
0.003678, 643.992074 
0.003702, 644.700886 
0.003721, 645.034370 
0.003741, 646.078093 
0.003760, 646.542859 
0.003782, 647.410225 
0.003806, 648.373075 
0.003830, 649.033431 
0.003856, 650.122042 
0.003878, 650.779092 
0.003902, 651.319285 
0.003931, 652.561265 
0.003959, 653.324130 
0.003980, 653.355758 
0.004005, 654.062467 
0.004031, 654.922808 
0.004059, 655.612539 
0.004083, 656.378822 
0.004112, 657.053414 
0.004141, 657.846480 
0.004164, 657.932762 
0.004193, 658.775073 
0.004221, 659.604049 
0.004252, 660.071745 
0.004279, 660.720344 
0.004310, 661.316731 
0.004338, 661.646796 
0.004365, 662.125648 
0.004395, 662.756743 
0.004421, 662.976636 
0.004450, 663.569792 
0.004482, 664.367478 
0.004510, 664.334911 
0.004541, 665.107881 
0.004574, 665.902412 
0.004602, 666.108369 
0.004631, 666.437908 
0.004668, 667.186087 
0.004702, 667.625272 
0.004735, 668.216588 
0.004770, 668.734167 
0.004805, 669.063707 
0.004844, 669.824581 
0.004883, 669.914920 
0.004916, 670.063106 
0.004952, 670.929194 
0.004989, 671.140035 
0.005020, 671.058899 
0.005052, 670.996657 
0.005087, 671.598114 
0.005122, 672.060026 
0.005154, 672.058035 
0.005185, 672.176621 
0.005223, 673.028736 
0.005260, 673.406281 
0.005294, 673.558298 
0.005335, 674.288784 
0.005376, 675.082300 
0.005421, 675.849485 
0.005472, 676.242656 
0.005525, 677.163023 
0.005575, 677.016941 
0.005622, 677.212456 
0.005665, 677.169446 
0.005705, 676.630306 
0.005739, 676.481669 
0.005775, 676.707498 
0.005809, 676.733454 
0.005838, 676.495455 
0.005866, 676.424423 
0.005898, 676.814965 
0.005930, 677.235707 
0.005972, 678.502442 
0.006018, 679.340545 
0.006072, 679.950605 
0.006119, 680.394148 
0.006172, 680.775148 
0.006222, 680.971452 
0.006265, 680.305537 
0.006303, 680.057171 
0.006341, 680.337954 
0.006386, 680.516903 
0.006428, 680.895838 
0.006466, 681.032567 
0.006502, 680.985238 
0.006543, 681.239388 
0.006583, 681.620727 
0.006623, 681.755578 
0.006665, 681.988431 
0.006708, 682.494441 
0.006750, 682.355495 
0.006787, 682.346969 
0.006828, 682.976749 
0.006876, 683.638006 
0.006920, 683.604087 
0.006964, 683.754864 
0.007004, 683.620389 
0.007048, 683.998648 
0.007086, 683.943055 
0.007128, 684.105852 
0.007168, 683.918977 
0.007210, 684.647059 
0.007249, 684.754677 
0.007290, 684.796409 
0.007334, 685.096725 
0.007378, 685.529186 
0.007419, 685.365525 
0.007458, 685.473143 
0.007501, 685.881564 
0.007536, 685.424724 
0.007582, 685.923034 
0.007621, 685.930208 
0.007662, 686.325370 
0.007701, 686.523139 
0.007741, 686.621441 
0.007783, 686.679476 
0.007822, 686.900609 
0.007868, 687.506761 
0.007913, 687.669709 
0.007954, 687.595898 
0.007997, 687.745699 
0.008046, 688.379348 
0.008086, 688.160957 
0.008129, 688.192998 
0.008174, 688.365187 
0.008211, 688.256254 
0.008252, 688.876042 
0.008297, 689.184321 
0.008341, 689.125836 
0.008382, 688.994967 
0.008420, 689.057246 
0.008463, 689.490309 
0.008506, 689.555556 
0.008547, 689.842386 
0.008590, 690.134175 
0.008633, 690.075351 
0.008678, 690.499662 
0.008722, 690.859552 
0.008763, 690.646909 
0.008804, 690.622042 
0.008843, 690.629742 
0.008884, 690.879911 
0.008924, 691.080873 
0.008967, 691.184471 
0.009005, 691.230599 
0.009048, 691.558561 
0.009092, 692.042784 
0.009137, 692.115093 
0.009179, 692.144880 
0.009222, 692.349298 
0.009264, 692.076441 
0.009307, 692.655135 
0.009351, 692.976936 
0.009393, 692.894185 
0.009436, 693.042221 
0.009480, 693.041620 
0.009523, 693.375667 
0.009569, 693.524904 
0.009608, 693.463339 
0.009651, 693.507287 
0.009689, 693.429457 
0.009732, 693.576591 
0.009772, 694.106453 
0.009813, 693.781008 
0.009844, 693.463339 
0.009878, 693.566787 
0.009926, 694.623169 
0.009965, 694.631808 
0.010004, 694.519645 
0.010050, 695.182631 
0.010098, 695.734994 
0.010152, 696.452445 
0.010204, 696.854181 
0.010261, 696.796033 
0.010312, 696.961085 
0.010363, 696.669521 
0.010406, 696.138682 
0.010444, 695.704643 
0.010481, 695.861055 
0.010520, 695.811246 
0.010552, 695.586658 
0.010586, 695.690632 
0.010617, 695.327474 
0.010649, 695.554541 
0.010687, 696.190744 
0.010724, 696.738337 
0.010764, 697.347645 
0.010815, 698.057734 
0.010868, 698.947374 
0.010920, 698.999549 
0.010973, 699.051987 
0.011022, 698.762415 
0.011067, 698.603937 
0.011113, 698.841372 
0.011154, 698.414732 
0.011189, 698.260837 
0.011234, 698.669334 
0.011273, 698.761626 
0.011313, 698.799827 
0.011354, 699.088310 
0.011391, 699.346180 
0.011435, 699.917249 
0.011482, 700.066261 
0.011521, 699.706483 
0.011566, 699.936406 
0.011608, 700.308579 
0.011650, 700.193862 
0.011689, 700.070656 
0.011728, 700.472542 
0.011774, 700.763654 
0.011822, 700.969386 
0.011861, 700.942754 
0.011904, 701.083540 
0.011946, 701.110923 
0.011987, 701.380287 
0.012027, 701.472804 
0.012067, 701.388100 
0.012107, 701.285816 
0.012142, 701.467245 
0.012183, 701.631433 
0.012226, 702.128615 
0.012270, 702.271918 
0.012307, 702.226580 
0.012351, 702.777778 
0.012395, 703.073210 
0.012437, 702.925588 
0.012480, 702.909248 
0.012523, 703.041732 
0.012564, 703.110172 
0.012608, 703.632672 
0.012649, 703.311772 
0.012687, 703.253174 
0.012731, 703.799452 
0.012771, 703.914770 
0.012813, 703.901585 
0.012851, 703.977199 
0.012890, 704.045939 
0.012930, 703.979040 
0.012970, 704.248817 
0.013007, 704.191796 
0.013049, 704.739238 
0.013088, 704.693750 
0.013128, 704.797498 
0.013172, 705.251784 
0.013213, 705.586921 
0.013258, 705.668658 
0.013295, 705.191834 
0.013337, 705.570393 
0.013381, 705.955263 
0.013421, 705.988130 
0.013458, 705.604575 
0.013494, 705.491849 
0.013532, 705.672451 
0.013571, 705.835249 
0.013607, 706.102434 
0.013648, 706.412554 
0.013686, 706.414619 
0.013726, 706.491436 
0.013765, 706.792653 
0.013806, 707.126925 
0.013849, 707.201525 
0.013892, 707.301818 
0.013931, 707.606303 
0.013978, 708.050935 
0.014015, 707.759109 
0.014060, 708.038765 
0.014103, 708.315341 
0.014140, 708.035384 
0.014187, 708.373676 
0.014224, 708.240741 
0.014262, 708.163361 
0.014301, 708.187326 
0.014336, 707.945985 
0.014369, 707.821013 
0.014403, 707.900571 
0.014442, 708.656637 
0.014481, 708.883067 
0.014520, 708.975734 
0.014562, 709.690068 
0.014613, 710.573097 
0.014663, 710.925926 
0.014719, 711.502104 
0.014769, 711.088987 
0.014819, 711.119375 
0.014869, 710.954662 
0.014906, 710.525843 
0.014946, 710.334085 
0.014981, 710.069304 
0.015011, 709.735106 
0.015040, 709.398956 
0.015068, 709.533431 
0.015105, 710.343325 
0.015142, 710.853204 
0.015183, 711.196416 
0.015229, 712.096875 
0.015283, 712.844339 
0.015325, 712.323154 
0.015374, 713.190406 
0.015430, 713.345429 
0.015470, 711.654121 
0.015500, 711.333747 
0.015535, 711.592931 
0.015576, 711.850312 
0.015604, 711.756855 
0.015642, 712.019645 
0.015679, 712.263504 
0.015717, 712.732439 
0.015755, 712.672301 
0.015795, 713.020397 
0.015833, 713.417024 
0.015873, 713.498385 
0.015914, 713.692886 
0.015956, 713.683645 
0.015992, 713.800278 
0.016034, 713.940050 
0.016074, 713.969762 
0.016108, 713.695290 
0.016145, 714.173353 
0.016183, 714.305762 
0.016222, 714.379573 
0.016261, 714.652130 
0.016301, 714.899932 
0.016343, 715.046954 
0.016381, 715.138156 
0.016418, 715.135752 
0.016462, 715.489144 
0.016500, 715.648486 
0.016538, 715.553640 
0.016574, 715.478514 
0.016615, 715.725753 
0.016656, 715.831681 
0.016692, 715.951056 
0.016729, 716.036962 
0.016768, 716.198144 
0.016804, 716.067388 
0.016844, 716.519833 
0.016886, 716.841785 
0.016922, 716.661070 
0.016961, 716.822403 
0.017001, 716.998648 
0.017042, 717.202502 
0.017079, 717.378822 
0.017117, 717.388138 
0.017157, 717.551198 
0.017195, 717.588047 
0.017232, 717.763617 
0.017270, 717.887875 
0.017308, 717.693036 
0.017346, 718.172339 
0.017388, 718.155811 
0.017424, 718.053414 
0.017459, 718.331605 
0.017497, 718.456615 
0.017537, 718.621817 
0.017577, 718.587409 
0.017616, 719.039779 
0.017655, 719.064383 
0.017696, 719.208963 
0.017732, 719.474044 
0.017779, 719.842536 
0.017823, 719.907708 
0.017864, 720.147735 
0.017904, 720.197205 
0.017942, 719.943505 
0.017985, 720.173428 
0.018029, 720.666892 
0.018068, 720.689918 
0.018110, 720.371948 
0.018149, 720.626099 
0.018183, 720.448914 
0.018221, 720.611261 
0.018257, 720.520096 
0.018294, 720.583315 
0.018329, 721.108970 
0.018365, 720.884719 
0.018401, 720.720307 
0.018437, 720.987416 
0.018473, 721.006423 
0.018506, 721.366652 
0.018545, 721.533844 
0.018585, 722.136015 
0.018631, 722.801217 
0.018671, 722.858463 
0.018723, 723.620690 
0.018775, 723.890617 
0.018823, 724.071745 
0.018873, 723.799940 
0.018910, 723.199534 
0.018949, 723.195477 
0.018984, 722.924198 
0.019017, 722.705619 
0.019054, 722.952220 
0.019084, 722.589400 
0.019116, 722.525956 
0.019150, 723.026745 
0.019179, 723.028585 
0.019212, 722.852566 
0.019245, 723.359815 
0.019283, 723.852603 
0.019318, 723.803884 
0.019356, 724.431598 
0.019405, 725.533130 
0.019455, 725.960596 
0.019502, 726.012997 
0.019551, 726.257757 
0.019593, 725.772519 
0.019633, 725.552626 
0.019670, 725.498122 
0.019711, 725.780633 
0.019748, 725.416911 
0.019781, 725.291526 
0.019821, 725.504883 
0.019858, 725.920780 
0.019896, 726.093194 
0.019937, 726.369243 
0.019973, 726.240440 
0.020013, 726.622230 
0.020060, 727.303922 
0.020097, 727.020660 
0.020131, 726.808730 
0.020171, 726.982082 
0.020203, 726.789573 
0.020240, 726.874314 
0.020278, 727.066073 
0.020313, 727.081061 
0.020347, 727.127338 
0.020381, 727.240328 
0.020418, 727.714559 
0.020457, 728.051161 
0.020496, 728.229209 
0.020537, 728.413117 
0.020580, 728.392157 
0.020617, 728.611937 
0.020651, 728.544737 
0.020688, 728.580272 
0.020727, 728.635489 
0.020763, 728.629705 
0.020802, 728.832131 
0.020832, 728.686500 
0.020873, 729.038727 
0.020910, 729.314514 
0.020947, 729.361581 
0.020986, 729.812862 
0.021024, 729.870370 
0.021062, 729.839268 
0.021097, 729.752348 
0.021131, 729.736196 
0.021165, 729.835474 
0.021206, 730.266133 
0.021244, 730.401773 
0.021280, 730.272632 
0.021316, 730.579971 
0.021352, 730.700060 
0.021388, 730.642101 
0.021424, 730.738224 
0.021464, 731.165953 
0.021499, 730.959432 
0.021537, 731.144091 
0.021573, 731.512959 
0.021609, 731.460859 
0.021646, 731.685523 
0.021684, 731.933927 
0.021726, 732.139358 
0.021761, 732.219743 
0.021804, 732.417775 
0.021839, 732.373526 
0.021874, 731.952258 
0.021913, 732.484374 
0.021955, 732.861468 
0.021991, 732.634137 
0.022024, 732.683420 
0.022059, 732.537338 
0.022094, 732.562092 
0.022131, 733.028886 
0.022170, 733.404665 
0.022208, 733.578394 
0.022244, 733.569003 
0.022282, 734.041545 
0.022326, 734.217264 
0.022364, 734.157464 
0.022404, 734.278905 
0.022442, 734.216099 
0.022480, 734.515852 
0.022521, 734.673954 
0.022560, 734.571482 
0.022591, 734.542409 
0.022626, 734.332432 
0.022658, 734.254451 
0.022689, 733.937383 
0.022722, 734.613064 
0.022758, 735.053865 
0.022794, 734.962738 
0.022828, 734.932274 
0.022866, 735.417061 
0.022910, 736.400383 
0.022957, 736.992976 
0.023005, 737.390542 
0.023054, 737.451844 
0.023097, 737.161107 
0.023140, 736.985313 
0.023178, 736.834798 
0.023212, 736.340395 
0.023244, 735.906806 
0.023271, 735.649050 
0.023300, 735.675231 
0.023330, 735.734017 
0.023364, 736.691195 
0.023405, 737.215686 
0.023439, 736.926564 
0.023480, 737.940162 
0.023527, 738.815942 
0.023575, 738.992675 
0.023619, 738.805086 
0.023657, 738.588949 
0.023693, 738.268124 
0.023736, 738.581324 
0.023772, 738.574938 
0.023802, 738.070393 
0.023837, 737.976711 
0.023871, 738.472729 
0.023908, 738.726354 
0.023943, 738.758921 
0.023977, 738.961874 
0.024014, 739.064195 
0.024051, 739.348922 
0.024088, 739.842536 
0.024125, 739.742694 
0.024162, 739.780557 
0.024197, 739.626249 
0.024237, 740.251747 
0.024270, 740.078244 
0.024304, 739.874390 
0.024338, 739.968297 
0.024371, 739.864323 
0.024408, 740.168695 
0.024438, 740.278379 
0.024476, 740.536924 
0.024512, 740.827474 
0.024551, 740.902224 
0.024585, 741.099504 
0.024625, 741.627714 
0.024664, 741.586695 
0.024702, 741.755465 
0.024740, 741.552738 
0.024776, 741.606528 
0.024809, 741.786643 
0.024848, 741.943543 
0.024886, 742.301518 
0.024921, 742.005184 
0.024958, 742.304673 
0.024996, 742.473255 
0.025029, 742.173052 
0.025063, 742.402900 
0.025099, 742.319773 
0.025132, 742.508038 
0.025167, 742.902900 
0.025200, 742.793629 
0.025236, 742.974269 
0.025272, 742.976410 
0.025311, 743.488205 
0.025355, 744.071971 
0.025393, 744.075539 
0.025428, 743.970551 
0.025466, 744.136804 
0.025504, 744.387048 
0.025543, 744.360003 
0.025578, 744.085305 
0.025614, 744.365637 
0.025651, 744.170273 
0.025689, 744.584930 
0.025725, 744.723499 
0.025760, 744.747878 
0.025796, 744.736196 
0.025826, 744.337616 
0.025861, 744.496807 
0.025890, 744.426226 
0.025922, 744.577229 
0.025958, 745.084103 
0.025985, 744.493201 
0.026019, 745.088648 
0.026058, 746.083127 
0.026101, 746.521749 
0.026143, 746.983285 
0.026190, 747.604275 
0.026237, 747.404778 
0.026279, 747.306626 
0.026318, 746.767448 
0.026354, 746.698633 
0.026390, 746.618023 
0.026421, 746.527797 
0.026458, 746.913831 
0.026488, 746.884344 
0.026526, 746.972166 
0.026561, 747.241342 
0.026599, 747.671625 
0.026635, 747.801179 
0.026670, 747.975434 
0.026712, 748.056269 
0.026746, 748.244009 
0.026784, 748.284652 
0.026821, 748.418188 
0.026860, 748.408947 
0.026896, 748.550222 
0.026934, 748.545188 
0.026964, 748.164263 
0.026999, 748.258546 
0.027029, 748.364698 
0.027063, 748.632409 
0.027095, 748.639095 
0.027127, 748.766434 
0.027162, 748.942228 
0.027195, 748.958793 
0.027233, 749.408008 
0.027272, 749.920968 
0.027307, 750.049808 
0.027345, 750.167869 
0.027388, 750.711479 
0.027422, 750.257494 
0.027461, 750.820449 
0.027502, 750.709451 
0.027535, 750.170348 
0.027572, 750.791676 
0.027605, 750.475021 
0.027638, 750.480392 
0.027674, 750.947938 
0.027709, 750.894035 
0.027743, 750.927541 
0.027774, 750.840696 
0.027810, 751.147885 
0.027849, 751.577868 
0.027883, 751.328938 
0.027920, 752.011983 
0.027959, 752.445346 
0.027994, 752.224363 
0.028033, 752.321877 
0.028074, 752.664112 
0.028111, 752.716287 
0.028144, 752.495079 
0.028177, 752.556833 
0.028216, 752.415408 
0.028248, 752.478476 
0.028280, 752.541732 
0.028314, 752.568214 
0.028341, 752.270566 
0.028372, 752.115544 
0.028402, 752.448576 
0.028435, 752.845767 
0.028469, 753.187063 
0.028503, 753.697468 
0.028545, 754.439599 
0.028589, 754.863309 
0.028636, 755.438772 
0.028681, 755.307828 
0.028716, 754.782098 
0.028757, 754.989858 
0.028794, 754.847081 
0.028824, 754.547254 
0.028860, 754.320036 
0.028888, 754.229923 
0.028917, 754.045864 
0.028949, 753.768387 
0.028978, 754.228608 
0.029011, 754.449065 
0.029037, 754.360228 
0.029072, 755.083239 
0.029114, 756.036474 
0.029161, 756.981857 
0.029203, 757.254789 
0.029249, 757.133574 
0.029295, 757.292127 
0.029334, 756.678499 
0.029369, 756.692360 
0.029404, 756.603599 
0.029439, 756.344452 
0.029472, 756.439111 
0.029508, 756.477124 
0.029541, 756.763541 
0.029578, 757.156600 
0.029613, 757.104462 
0.029648, 757.181767 
0.029681, 756.939373 
0.029723, 757.799677 
0.029757, 757.585381 
0.029790, 757.423372 
0.029821, 757.521448 
0.029855, 757.417925 
0.029891, 757.985501 
0.029925, 758.062617 
0.029961, 758.067801 
0.029999, 758.540005 
0.030033, 758.327511 
0.030068, 758.495831 
0.030104, 758.727819 
0.030141, 758.902712 
0.030174, 758.829840 
0.030208, 758.773946 
0.030245, 759.079746 
0.030280, 759.269890 
0.030314, 759.514499 
0.030354, 759.976486 
0.030392, 759.819397 
0.030423, 759.645143 
0.030461, 760.095898 
0.030499, 760.102659 
0.030532, 759.815679 
0.030564, 760.058936 
0.030605, 760.335287 
0.030635, 760.072309 
0.030668, 760.283638 
0.030705, 760.561265 
0.030740, 760.944144 
0.030775, 760.841222 
0.030811, 761.007475 
0.030848, 761.063294 
0.030881, 761.149200 
0.030916, 761.449440 
0.030950, 761.121629 
0.030979, 760.938434 
0.031016, 761.504883 
0.031050, 761.524904 
0.031082, 761.792052 
0.031120, 762.125986 
0.031153, 761.692548 
0.031184, 761.861167 
0.031223, 762.346818 
0.031258, 762.539704 
0.031288, 762.317031 
0.031322, 762.351364 
0.031357, 762.500301 
0.031392, 762.744084 
0.031426, 762.872925 
0.031461, 762.902073 
0.031494, 763.098452 
0.031532, 763.457667 
