Eng_Strain, Eng_Stress (MPa) 
0.000804, 158.625482 
0.000816, 160.763520 
0.000820, 161.927865 
0.000830, 163.395473 
0.000837, 165.230746 
0.000842, 166.539384 
0.000851, 168.096099 
0.000864, 170.237686 
0.000869, 171.662478 
0.000876, 172.903710 
0.000883, 174.539927 
0.000894, 176.725920 
0.000905, 178.426965 
0.000910, 180.100195 
0.000916, 181.235869 
0.000926, 182.740913 
0.000932, 184.452825 
0.000943, 185.902335 
0.000949, 187.460440 
0.000958, 189.143663 
0.000968, 190.861392 
0.000975, 192.244285 
0.000985, 194.163175 
0.000992, 195.664450 
0.000999, 197.052278 
0.001006, 198.627438 
0.001017, 200.516155 
0.001023, 201.993660 
0.001029, 203.241096 
0.001038, 204.660691 
0.001044, 206.104714 
0.001052, 207.711635 
0.001063, 209.692753 
0.001073, 211.411493 
0.001079, 212.757989 
0.001090, 214.583838 
0.001095, 216.002848 
0.001101, 217.733823 
0.001111, 219.340508 
0.001120, 220.776478 
0.001122, 222.262546 
0.001133, 223.910860 
0.001143, 225.482392 
0.001150, 227.049831 
0.001157, 228.454950 
0.001162, 230.043705 
0.001176, 232.426467 
0.001182, 233.774829 
0.001190, 235.140759 
0.001198, 236.739174 
0.001204, 238.520250 
0.001214, 240.340793 
0.001226, 241.934760 
0.001232, 243.476744 
0.001236, 244.700247 
0.001248, 246.679903 
0.001255, 248.337435 
0.001263, 249.797778 
0.001272, 251.357768 
0.001282, 253.048126 
0.001286, 254.306119 
0.001294, 255.806917 
0.001304, 257.719002 
0.001315, 259.436439 
0.001320, 260.714341 
0.001325, 262.185075 
0.001338, 264.358480 
0.001349, 266.188264 
0.001354, 267.398703 
0.001360, 269.019748 
0.001371, 270.492112 
0.001380, 272.133197 
0.001390, 273.552481 
0.001394, 275.067459 
0.001405, 277.009293 
0.001410, 278.241726 
0.001419, 279.419430 
0.001423, 280.988147 
0.001432, 282.576572 
0.001439, 283.889583 
0.001445, 285.321255 
0.001456, 286.971067 
0.001464, 288.751847 
0.001471, 290.279454 
0.001479, 291.634018 
0.001488, 293.602020 
0.001498, 295.714952 
0.001511, 297.664288 
0.001515, 298.882268 
0.001521, 299.937544 
0.001531, 301.336885 
0.001537, 302.885655 
0.001542, 304.149138 
0.001549, 305.611695 
0.001556, 306.891224 
0.001559, 308.091490 
0.001569, 309.199865 
0.001572, 310.470393 
0.001580, 312.088897 
0.001594, 314.426227 
0.001604, 316.297819 
0.001612, 317.513235 
0.001617, 319.123690 
0.001626, 320.700401 
0.001631, 322.209050 
0.001642, 323.878566 
0.001647, 325.294117 
0.001655, 326.396530 
0.001662, 327.845856 
0.001668, 329.054830 
0.001674, 330.578700 
0.001681, 331.669804 
0.001687, 332.948932 
0.001696, 334.533624 
0.001701, 335.956932 
0.001710, 337.264858 
0.001718, 339.079873 
0.001725, 341.002443 
0.001734, 342.371191 
0.001743, 344.182733 
0.001751, 345.749382 
0.001760, 347.471337 
0.001771, 349.277059 
0.001774, 350.358465 
0.001782, 351.758281 
0.001788, 353.248595 
0.001795, 354.596410 
0.001801, 355.713310 
0.001808, 357.172701 
0.001817, 358.769212 
0.001826, 360.358664 
0.001834, 362.192086 
0.001842, 363.443146 
0.001848, 364.706974 
0.001850, 365.806749 
0.001861, 367.365787 
0.001870, 369.182268 
0.001876, 370.465349 
0.001883, 371.635423 
0.001890, 373.336959 
0.001896, 374.702559 
0.001906, 376.277599 
0.001914, 377.645732 
0.001920, 378.971745 
0.001925, 380.411077 
0.001936, 381.928127 
0.001942, 383.226149 
0.001950, 384.549614 
0.001955, 385.903208 
0.001964, 387.239864 
0.001973, 388.908679 
0.001982, 390.906243 
0.001988, 391.956044 
0.001994, 393.018849 
0.002000, 394.731695 
0.002012, 396.308214 
0.002016, 397.556172 
0.002025, 399.055909 
0.002032, 400.755677 
0.002038, 402.027205 
0.002043, 403.272652 
0.002053, 405.030203 
0.002061, 406.494192 
0.002067, 407.760661 
0.002072, 409.259687 
0.002081, 410.600615 
0.002089, 411.818706 
0.002103, 414.410515 
0.002110, 415.988871 
0.002113, 417.001649 
0.002118, 418.108596 
0.002128, 419.459192 
0.002137, 420.982500 
0.002141, 422.224013 
0.002147, 423.823203 
0.002160, 425.643558 
0.002168, 427.082178 
0.002171, 428.045117 
0.002177, 429.447800 
0.002185, 431.040733 
0.002190, 432.105711 
0.002194, 433.383385 
0.002203, 434.877801 
0.002204, 434.914375 
0.002210, 435.596043 
0.002214, 436.539459 
0.002223, 438.562617 
0.002234, 440.303230 
0.002237, 441.034700 
0.002240, 441.931125 
0.002256, 444.560144 
0.002260, 445.632204 
0.002270, 446.563854 
0.002273, 447.974331 
0.002283, 450.036124 
0.002290, 451.130780 
0.002296, 452.849884 
0.002304, 454.648767 
0.002313, 455.698044 
0.002320, 457.263696 
0.002328, 458.777261 
0.002334, 459.950611 
0.002340, 460.963427 
0.002343, 462.201304 
0.002354, 463.654013 
0.002358, 464.797722 
0.002365, 465.984749 
0.002373, 468.027805 
0.002382, 469.815896 
0.002394, 471.553998 
0.002400, 473.125871 
0.002409, 474.717080 
0.002415, 475.934235 
0.002424, 477.295061 
0.002431, 478.810425 
0.002437, 480.245634 
0.002445, 481.747808 
0.002452, 483.059132 
0.002456, 484.064303 
0.002463, 485.417447 
0.002472, 487.393727 
0.002480, 488.578805 
0.002486, 489.416548 
0.002498, 491.304092 
0.002503, 492.695159 
0.002506, 493.733193 
0.002515, 495.546167 
0.002528, 497.978416 
0.002535, 499.649142 
0.002544, 500.858765 
0.002547, 502.048865 
0.002558, 503.532077 
0.002564, 504.793038 
0.002573, 506.566065 
0.002577, 507.546879 
0.002578, 508.367646 
0.002591, 509.986847 
0.002597, 511.285093 
0.002601, 512.272278 
0.002609, 513.473544 
0.002619, 515.451398 
0.002626, 516.800495 
0.002637, 518.723788 
0.002645, 520.457581 
0.002653, 521.789852 
0.002660, 523.604362 
0.002669, 524.895338 
0.002671, 525.872218 
0.002675, 526.684441 
0.002685, 528.052499 
0.002690, 529.777486 
0.002697, 530.897287 
0.002704, 531.815859 
0.002708, 533.281159 
0.002720, 535.375628 
0.002724, 536.142697 
0.002730, 537.268568 
0.002738, 538.988121 
0.002749, 540.350146 
0.002753, 541.507232 
0.002761, 543.008919 
0.002769, 544.250019 
0.002773, 545.560556 
0.002779, 546.604212 
0.002785, 547.720603 
0.002795, 549.310350 
0.002805, 551.220678 
0.002815, 553.153151 
0.002819, 554.511766 
0.002826, 555.476167 
0.002835, 556.965113 
0.002843, 558.470884 
0.002851, 559.976579 
0.002857, 561.107772 
0.002863, 562.400585 
0.002868, 563.585063 
0.002877, 564.967099 
0.002884, 566.171363 
0.002891, 567.546017 
0.002898, 568.888031 
0.002908, 570.624485 
0.002913, 572.120700 
0.002924, 573.509443 
0.002930, 574.985723 
0.002936, 576.060631 
0.002947, 577.511204 
0.002953, 578.988346 
0.002961, 580.259012 
0.002965, 581.051750 
0.002973, 582.804167 
0.002979, 584.026044 
0.002987, 585.143334 
0.002998, 587.116840 
0.003010, 588.919733 
0.003006, 588.208274 
0.003013, 589.115042 
0.003021, 590.222851 
0.003029, 591.306565 
0.003034, 592.252492 
0.003042, 593.712021 
0.003051, 594.905494 
0.003056, 596.238027 
0.003071, 598.422768 
0.003080, 599.724650 
0.003090, 601.049277 
0.003104, 602.652252 
0.003108, 603.934460 
0.003121, 605.339691 
0.003132, 606.417297 
0.003140, 607.802893 
0.003147, 608.503522 
0.003158, 609.601814 
0.003168, 610.942929 
0.003176, 611.716293 
0.003185, 612.794237 
0.003200, 614.423068 
0.003212, 615.755565 
0.003223, 616.743386 
0.003236, 617.959267 
0.003247, 619.098703 
0.003260, 620.359364 
0.003278, 622.296185 
0.003294, 623.502698 
0.003308, 624.668216 
0.003319, 625.227198 
0.003332, 626.158885 
0.003345, 627.262497 
0.003360, 628.277486 
0.003376, 629.117402 
0.003385, 629.607622 
0.003400, 630.198756 
0.003410, 630.627445 
0.003426, 632.041070 
0.003439, 632.909391 
0.003457, 634.050851 
0.003480, 636.043581 
0.003501, 637.242712 
0.003517, 637.989545 
0.003541, 639.438245 
0.003563, 640.622086 
0.003585, 641.596792 
0.003607, 642.157011 
0.003624, 642.659222 
0.003641, 643.075957 
0.003657, 643.675373 
0.003677, 644.378213 
0.003694, 644.901521 
0.003714, 645.647980 
0.003737, 647.427040 
0.003762, 648.444690 
0.003781, 648.816346 
0.003802, 649.691299 
0.003831, 650.898861 
0.003853, 651.718729 
0.003877, 652.422956 
0.003905, 653.726861 
0.003932, 654.621674 
0.003954, 654.582103 
0.003981, 655.396463 
0.004004, 656.288204 
0.004028, 656.800757 
0.004049, 657.140036 
0.004074, 657.754178 
0.004099, 658.581728 
0.004121, 659.271303 
0.004145, 659.803343 
0.004173, 660.569625 
0.004196, 661.034962 
0.004223, 661.886083 
0.004259, 663.009968 
0.004283, 663.298921 
0.004311, 663.799970 
0.004338, 664.406355 
0.004367, 664.923068 
0.004391, 665.341265 
0.004425, 665.963651 
0.004451, 666.348647 
0.004477, 666.764558 
0.004506, 667.400285 
0.004538, 668.269467 
0.004569, 668.764671 
0.004601, 669.121337 
0.004635, 669.552050 
0.004663, 669.848984 
0.004692, 670.293974 
0.004724, 670.833883 
0.004754, 671.131117 
0.004782, 671.197857 
0.004818, 672.429101 
0.004851, 672.703852 
0.004886, 673.110208 
0.004921, 673.768193 
0.004958, 674.052612 
0.004986, 673.873642 
0.005018, 674.192386 
0.005054, 674.715918 
0.005085, 674.883085 
0.005117, 675.294012 
0.005154, 675.732856 
0.005190, 676.169152 
0.005223, 676.377726 
0.005259, 677.115716 
0.005298, 677.417410 
0.005330, 677.281046 
0.005366, 677.682118 
0.005396, 677.679720 
0.005433, 678.086487 
0.005471, 678.622761 
0.005504, 678.743086 
0.005541, 679.187102 
0.005578, 679.565727 
0.005617, 679.882860 
0.005657, 680.345612 
0.005696, 680.417110 
0.005732, 680.632017 
0.005772, 680.903470 
0.005812, 681.387094 
0.005852, 681.431612 
0.005886, 681.465787 
0.005925, 681.549577 
0.005965, 682.208424 
0.006000, 682.421569 
0.006039, 682.662182 
0.006080, 682.909653 
0.006121, 683.345799 
0.006159, 683.210897 
0.006201, 683.477891 
0.006237, 683.480889 
0.006274, 683.588473 
0.006314, 683.895713 
0.006353, 684.146256 
0.006392, 684.536349 
0.006436, 684.984711 
0.006477, 685.185453 
0.006518, 685.592033 
0.006560, 685.375253 
0.006596, 685.025631 
0.006638, 685.744847 
0.006680, 686.146744 
0.006719, 686.339354 
0.006762, 686.461965 
0.006801, 686.544967 
0.006840, 686.393690 
0.006876, 686.513490 
0.006916, 687.098404 
0.006959, 687.382448 
0.006997, 687.413138 
0.007036, 687.413063 
0.007076, 687.626995 
0.007112, 687.523271 
0.007152, 687.627333 
0.007188, 687.844150 
0.007223, 687.851907 
0.007261, 688.348984 
0.007307, 688.894626 
0.007347, 688.981638 
0.007387, 689.372967 
0.007434, 689.812036 
0.007474, 689.649404 
0.007522, 690.171551 
0.007567, 690.226448 
0.007611, 690.281983 
0.007646, 689.720490 
0.007688, 690.099303 
0.007723, 690.283295 
0.007757, 689.935434 
0.007793, 690.040995 
0.007828, 690.119201 
0.007868, 690.644420 
0.007904, 690.592371 
0.007944, 691.092708 
0.007984, 691.801919 
0.008032, 692.161433 
0.008078, 692.577419 
0.008125, 692.617890 
0.008170, 692.778685 
0.008219, 692.804092 
0.008262, 693.120775 
0.008305, 692.949749 
0.008342, 692.493255 
0.008378, 692.586712 
0.008414, 692.438957 
0.008447, 692.550064 
0.008486, 693.066552 
0.008526, 693.123398 
0.008560, 693.167766 
0.008598, 693.499101 
0.008639, 694.134902 
0.008685, 694.444540 
0.008729, 694.820318 
0.008776, 695.251443 
0.008824, 695.335719 
0.008871, 695.346661 
0.008912, 695.180469 
0.008957, 695.466424 
0.008996, 695.427040 
0.009036, 695.184554 
0.009074, 695.090235 
0.009112, 695.065428 
0.009157, 696.118002 
0.009201, 696.183392 
0.009243, 696.238477 
0.009282, 696.526343 
0.009328, 696.688826 
0.009369, 696.652290 
0.009408, 696.471820 
0.009450, 697.033313 
0.009496, 697.167241 
0.009533, 697.063104 
0.009574, 697.314809 
0.009614, 697.579742 
0.009656, 697.510155 
0.009696, 697.458255 
0.009738, 697.899460 
0.009778, 697.852170 
0.009812, 697.673199 
0.009850, 697.840441 
0.009892, 698.355430 
0.009934, 698.547815 
0.009978, 698.784756 
0.010022, 698.999850 
0.010060, 698.730795 
0.010100, 699.146819 
0.010142, 699.223563 
0.010184, 699.165030 
0.010219, 699.337255 
0.010260, 699.749232 
0.010304, 699.909578 
0.010342, 699.733118 
0.010378, 699.471708 
0.010418, 699.935547 
0.010458, 700.285393 
0.010500, 700.312711 
0.010540, 700.603800 
0.010583, 700.712321 
0.010618, 700.395413 
0.010655, 700.489807 
0.010698, 701.056547 
0.010737, 701.159372 
0.010774, 701.316196 
0.010815, 701.311886 
0.010849, 701.223488 
0.010890, 701.491569 
0.010932, 701.767856 
0.010970, 701.862924 
0.011009, 702.089223 
0.011053, 702.476542 
0.011092, 702.300532 
0.011127, 702.212696 
0.011171, 702.748745 
0.011216, 703.001312 
0.011255, 703.061343 
0.011297, 703.133066 
0.011337, 703.251705 
0.011378, 703.261635 
0.011416, 703.174998 
0.011455, 703.507420 
0.011499, 703.883909 
0.011540, 703.873866 
0.011577, 703.883609 
0.011619, 704.062130 
0.011657, 704.071985 
0.011699, 704.620475 
0.011744, 704.808364 
0.011787, 704.624073 
0.011822, 704.724312 
0.011867, 705.216143 
0.011905, 705.013640 
0.011945, 704.583527 
0.011981, 704.704264 
0.012017, 705.035674 
0.012055, 705.069924 
0.012097, 705.627258 
0.012138, 705.845312 
0.012174, 705.737503 
0.012222, 706.365510 
0.012265, 706.894964 
0.012309, 706.728697 
0.012352, 706.651915 
0.012390, 706.803118 
0.012440, 707.054748 
0.012476, 706.384846 
0.012508, 706.478453 
0.012550, 706.759349 
0.012587, 706.821180 
0.012621, 706.528292 
0.012655, 706.600015 
0.012691, 707.112793 
0.012725, 707.307315 
0.012766, 707.755527 
0.012808, 708.215244 
0.012850, 708.135951 
0.012899, 708.845387 
0.012947, 709.334220 
0.012992, 709.140710 
0.013041, 709.231957 
0.013083, 709.364948 
0.013124, 709.143109 
0.013161, 708.898299 
0.013197, 708.552275 
0.013230, 708.594656 
0.013264, 708.469984 
0.013296, 708.659484 
0.013331, 708.966012 
0.013367, 709.265795 
0.013405, 709.523908 
0.013452, 710.371730 
0.013498, 710.870456 
0.013542, 710.701379 
0.013583, 710.822828 
0.013631, 711.069812 
0.013674, 711.082703 
0.013714, 710.901859 
0.013753, 710.647156 
0.013787, 710.585326 
0.013822, 710.656074 
0.013859, 710.631492 
0.013892, 710.548790 
0.013923, 710.558233 
0.013961, 710.946152 
0.013997, 711.653451 
0.014038, 711.793450 
0.014077, 711.977741 
0.014127, 712.820280 
0.014172, 712.662407 
0.014209, 712.550139 
0.014256, 713.121449 
0.014300, 713.161920 
0.014338, 712.772427 
0.014379, 713.062992 
0.014422, 713.004422 
0.014454, 712.778273 
0.014491, 712.819343 
0.014527, 713.080829 
0.014561, 713.139849 
0.014602, 713.101252 
0.014641, 713.689987 
0.014684, 714.234805 
0.014723, 714.047590 
0.014761, 714.222064 
0.014802, 714.435996 
0.014840, 714.057783 
0.014880, 714.398973 
0.014917, 714.659297 
0.014958, 714.477291 
0.014995, 714.643521 
0.015034, 714.887432 
0.015072, 715.012666 
0.015109, 715.088061 
0.015149, 715.605786 
0.015192, 715.595331 
0.015226, 715.415724 
0.015269, 715.872293 
0.015304, 715.506258 
0.015344, 715.868021 
0.015385, 716.113430 
0.015423, 716.275838 
0.015461, 716.142284 
0.015498, 716.502511 
0.015540, 716.869107 
0.015578, 716.612156 
0.015619, 716.749532 
0.015657, 717.069587 
0.015693, 716.849996 
0.015730, 716.819718 
0.015767, 717.163681 
0.015804, 717.242074 
0.015841, 717.241850 
0.015882, 717.718916 
0.015924, 718.069212 
0.015959, 717.870944 
0.015999, 718.229708 
0.016043, 718.353032 
0.016086, 718.636701 
0.016122, 718.273552 
0.016160, 718.425841 
0.016201, 718.678933 
0.016239, 718.805778 
0.016274, 718.516675 
0.016312, 718.850184 
0.016350, 719.147268 
0.016396, 719.908079 
0.016436, 719.829086 
0.016478, 719.757139 
0.016517, 719.595856 
0.016555, 719.942030 
0.016598, 720.081953 
0.016637, 720.206962 
0.016675, 720.196957 
0.016712, 720.241363 
0.016750, 720.342389 
0.016788, 720.188826 
0.016827, 720.600577 
0.016863, 720.659634 
0.016902, 720.712846 
0.016939, 720.580154 
0.016973, 720.607397 
0.017006, 720.807277 
0.017046, 721.087162 
0.017084, 721.382523 
0.017122, 721.454620 
0.017159, 721.528105 
0.017196, 722.069287 
0.017241, 722.270404 
0.017287, 722.669490 
0.017329, 722.992206 
0.017372, 722.735592 
0.017410, 722.676535 
0.017449, 722.707412 
0.017488, 722.764408 
0.017521, 722.231095 
0.017552, 722.274488 
0.017590, 722.659559 
0.017621, 722.311249 
0.017657, 722.681369 
0.017694, 723.147943 
0.017734, 723.618264 
0.017776, 724.104512 
0.017822, 724.568538 
0.017869, 724.773552 
0.017909, 724.809113 
0.017955, 724.714682 
0.017990, 724.354980 
0.018033, 724.550326 
0.018068, 724.367496 
0.018103, 724.422169 
0.018136, 724.242262 
0.018165, 723.946864 
0.018200, 724.283032 
0.018232, 724.288503 
0.018263, 724.381961 
0.018298, 724.799071 
0.018340, 725.565428 
0.018376, 725.611407 
0.018415, 725.682980 
0.018457, 726.326313 
0.018502, 726.573035 
0.018544, 726.662407 
0.018588, 726.686540 
0.018626, 726.560669 
0.018664, 726.448025 
0.018701, 726.389268 
0.018733, 726.597991 
0.018772, 726.607360 
0.018808, 726.656636 
0.018844, 727.010567 
0.018882, 727.030765 
0.018922, 727.284719 
0.018964, 727.723938 
0.019000, 727.269580 
0.019032, 727.183355 
0.019071, 727.818069 
0.019113, 728.069475 
0.019147, 727.819681 
0.019186, 727.988608 
0.019228, 728.417485 
0.019263, 728.357453 
0.019299, 728.379337 
0.019338, 728.632129 
0.019375, 728.777486 
0.019416, 728.977291 
0.019457, 729.271153 
0.019494, 729.319756 
0.019531, 729.057821 
0.019568, 729.232519 
0.019598, 728.992805 
0.019638, 729.342089 
0.019675, 729.559357 
0.019712, 729.774488 
0.019750, 729.656561 
0.019784, 730.024058 
0.019829, 730.292138 
0.019862, 730.122049 
0.019899, 730.293038 
0.019936, 730.495616 
0.019971, 730.373979 
0.020006, 730.691036 
0.020044, 730.672300 
0.020086, 731.065840 
0.020125, 731.244997 
0.020163, 731.263884 
0.020198, 731.471970 
0.020240, 731.736229 
0.020273, 731.393989 
0.020309, 731.526681 
0.020353, 732.302518 
0.020394, 732.046279 
0.020425, 731.767144 
0.020460, 732.005883 
0.020500, 732.161021 
0.020535, 732.487147 
0.020574, 732.538597 
0.020609, 732.739451 
0.020648, 733.095293 
0.020683, 732.889493 
0.020721, 732.816720 
0.020755, 732.910253 
0.020797, 733.323503 
0.020833, 733.365285 
0.020867, 733.243648 
0.020910, 733.603313 
0.020948, 733.930675 
0.020983, 733.968298 
0.021022, 733.852957 
0.021062, 734.416660 
0.021099, 734.468598 
0.021135, 734.176085 
0.021168, 734.039721 
0.021200, 733.856666 
0.021239, 734.484786 
0.021275, 734.948662 
0.021317, 734.999213 
0.021352, 735.027280 
0.021390, 735.230495 
0.021431, 735.701042 
0.021473, 735.686128 
0.021507, 735.561980 
0.021547, 735.976879 
0.021587, 736.179682 
0.021627, 736.060406 
0.021661, 735.816608 
0.021697, 736.192648 
0.021732, 735.876677 
0.021771, 736.097279 
0.021808, 736.572060 
0.021845, 736.082066 
0.021873, 736.070861 
0.021908, 736.244398 
0.021939, 736.536948 
0.021973, 736.226336 
0.022004, 736.475830 
0.022045, 737.146219 
0.022085, 737.597954 
0.022124, 737.937683 
0.022169, 738.391329 
0.022216, 738.712846 
0.022252, 738.584764 
0.022291, 738.317545 
0.022329, 738.401709 
0.022359, 737.709211 
0.022398, 737.911489 
0.022430, 737.992356 
0.022459, 737.595706 
0.022491, 737.702915 
0.022523, 738.324215 
0.022556, 738.596605 
0.022592, 738.425804 
0.022625, 738.933860 
0.022666, 739.481863 
0.022708, 739.621937 
0.022748, 740.274339 
0.022792, 740.340703 
0.022837, 740.449899 
0.022873, 740.228734 
0.022917, 740.681256 
0.022956, 740.600240 
0.022986, 740.122386 
0.023025, 740.370419 
0.023057, 740.168066 
0.023089, 740.084913 
0.023124, 740.286705 
0.023158, 740.431312 
0.023191, 740.346137 
0.023224, 740.308214 
0.023259, 741.064266 
0.023296, 741.074946 
0.023338, 741.619838 
0.023380, 742.285730 
0.023423, 742.486173 
0.023461, 742.512478 
0.023498, 742.019074 
0.023539, 742.214007 
0.023573, 742.069662 
0.023608, 742.141760 
0.023644, 742.182080 
0.023677, 742.008057 
0.023708, 741.889268 
0.023747, 742.752754 
0.023786, 743.022971 
0.023824, 742.949674 
0.023861, 743.136176 
0.023896, 743.329461 
0.023930, 743.115154 
0.023971, 743.493555 
0.024010, 743.620250 
0.024042, 743.560031 
0.024080, 743.792475 
0.024115, 744.028929 
0.024151, 743.858915 
0.024183, 743.733343 
0.024223, 744.446264 
0.024263, 744.519523 
0.024298, 744.371918 
0.024331, 744.557596 
0.024371, 744.687364 
0.024404, 744.598479 
0.024438, 744.626958 
0.024481, 745.362063 
0.024516, 745.173237 
0.024549, 745.207937 
0.024588, 745.397812 
0.024623, 745.379487 
0.024660, 745.550176 
0.024695, 745.808589 
0.024731, 746.068875 
0.024766, 745.940118 
0.024800, 745.780559 
0.024835, 746.157124 
0.024876, 746.443678 
0.024912, 746.406543 
0.024948, 746.844375 
0.024988, 746.915236 
0.025021, 746.865585 
0.025056, 746.858652 
0.025097, 746.987671 
0.025128, 746.778348 
0.025165, 747.245072 
0.025202, 747.566889 
0.025238, 747.514952 
0.025273, 747.647568 
0.025311, 747.679832 
0.025342, 747.672862 
0.025380, 747.679532 
0.025415, 747.942891 
0.025446, 748.107922 
0.025482, 748.118976 
0.025521, 748.471596 
0.025555, 748.232107 
0.025594, 748.732669 
0.025627, 748.747733 
0.025665, 748.945852 
0.025700, 748.964813 
0.025735, 748.925654 
0.025775, 749.402496 
0.025806, 749.025332 
0.025836, 748.872293 
0.025872, 749.044293 
0.025892, 747.975718 
0.025915, 747.584838 
0.025944, 748.056959 
0.025976, 748.796035 
0.026009, 749.307502 
0.026041, 749.498276 
0.026080, 750.400922 
0.026115, 750.150416 
0.026150, 750.331635 
0.026182, 750.442704 
0.026224, 751.114742 
0.026260, 751.079967 
0.026296, 750.879075 
0.026332, 750.879675 
0.026363, 750.632054 
0.026392, 750.559319 
0.026429, 751.177921 
0.026461, 750.913550 
0.026488, 750.589598 
0.026521, 750.819568 
0.026557, 751.521472 
0.026590, 751.426328 
0.026630, 751.951735 
0.026667, 752.626546 
0.026709, 752.997452 
0.026750, 753.220678 
0.026791, 753.295398 
0.026835, 753.457731 
0.026870, 753.083227 
0.026907, 753.111781 
0.026946, 753.074683 
0.026977, 752.843926 
0.027010, 752.782358 
0.027041, 752.381286 
0.027067, 752.322866 
0.027096, 752.471596 
0.027129, 752.972120 
0.027163, 753.420258 
0.027198, 753.837368 
0.027244, 754.730570 
0.027284, 754.726186 
0.027327, 754.990107 
0.027364, 755.028255 
0.027407, 755.401072 
0.027442, 754.743536 
0.027468, 753.937270 
0.027504, 754.549014 
0.027541, 754.688264 
0.027570, 754.507045 
0.027606, 754.792363 
0.027641, 755.041183 
0.027676, 755.242674 
0.027708, 755.137450 
0.027745, 755.497452 
0.027783, 755.707599 
0.027814, 755.752454 
0.027848, 755.738814 
0.027882, 755.922169 
0.027919, 756.094469 
0.027952, 756.094319 
0.027984, 756.074533 
0.028021, 756.439406 
0.028057, 756.753803 
0.028092, 756.654800 
0.028127, 756.635314 
0.028165, 757.077906 
0.028200, 757.239002 
0.028235, 756.849322 
0.028272, 757.454883 
0.028308, 757.418759 
0.028344, 757.422619 
0.028377, 757.236004 
0.028411, 757.438207 
0.028446, 757.616128 
0.028480, 757.796897 
0.028514, 758.081541 
0.028553, 758.510417 
0.028586, 757.985011 
0.028619, 758.253466 
0.028654, 758.635577 
0.028692, 758.594319 
0.028726, 758.592858 
0.028765, 759.285655 
0.028799, 758.812336 
0.028829, 758.555872 
0.028861, 758.906543 
0.028897, 759.286967 
0.028932, 759.220865 
0.028966, 759.214307 
0.029003, 759.717305 
0.029041, 760.034887 
0.029075, 760.090347 
0.029115, 760.347635 
0.029147, 760.023608 
0.029181, 759.987034 
0.029217, 760.159672 
0.029253, 760.453833 
0.029284, 760.313872 
0.029316, 760.337518 
0.029348, 760.485498 
0.029380, 760.048153 
0.029419, 761.173574 
0.029455, 761.263584 
0.029490, 761.245597 
0.029524, 761.421832 
0.029563, 761.666492 
0.029601, 761.950911 
0.029636, 761.474369 
0.029671, 762.014802 
0.029707, 762.017875 
0.029736, 761.618489 
0.029772, 761.784119 
0.029806, 762.034213 
0.029838, 761.966499 
0.029867, 761.842502 
0.029904, 762.465338 
0.029940, 762.524770 
0.029972, 762.747358 
0.030009, 763.106348 
0.030046, 763.232894 
0.030082, 763.025631 
0.030118, 763.441243 
0.030158, 763.925691 
0.030195, 763.866709 
0.030231, 763.775163 
0.030267, 763.828262 
0.030296, 763.589260 
0.030332, 764.182530 
0.030370, 764.297122 
0.030401, 764.016151 
0.030434, 763.679720 
0.030463, 763.239264 
