Eng_Strain, Eng_Stress (MPa) 
0.011434, 701.916701 
0.011476, 702.205729 
0.011515, 702.186708 
0.011553, 702.306995 
0.011596, 702.678345 
0.011641, 702.960606 
0.011683, 702.988535 
0.011723, 703.152238 
0.011765, 703.398564 
0.011806, 703.249972 
0.011845, 703.460587 
0.011888, 704.001692 
0.011930, 703.812615 
0.011968, 703.541292 
0.012007, 703.789272 
0.012048, 704.276773 
0.012093, 704.631884 
0.012137, 704.409728 
0.012178, 704.832538 
0.012219, 704.701951 
0.012259, 704.729467 
0.012294, 704.241664 
0.012322, 703.776942 
0.012356, 703.522197 
0.012389, 704.321843 
0.012428, 704.907191 
0.012467, 705.331654 
0.012515, 706.352517 
0.012570, 707.149457 
0.012623, 707.224336 
0.012677, 707.688043 
0.012733, 707.631132 
0.012787, 707.883998 
0.012836, 707.588129 
0.012877, 706.748149 
0.012916, 706.739353 
0.012953, 706.696087 
0.012988, 706.389655 
0.013022, 706.210803 
0.013066, 706.922603 
0.013102, 707.059279 
0.013138, 707.090291 
0.013179, 707.592678 
0.013216, 707.765515 
0.013257, 708.067549 
0.013303, 708.574033 
0.013347, 708.412247 
0.013389, 708.412585 
0.013431, 708.778822 
0.013474, 708.987821 
0.013515, 708.774236 
0.013556, 708.905011 
0.013592, 708.740480 
0.013635, 708.934594 
0.013673, 708.930121 
0.013709, 708.966545 
0.013749, 709.478630 
0.013785, 709.090967 
0.013821, 709.292072 
0.013865, 710.097320 
0.013903, 709.786302 
0.013939, 709.725069 
0.013982, 710.379882 
0.014023, 710.217720 
0.014059, 710.271811 
0.014102, 710.550878 
0.014139, 710.514040 
0.014177, 710.525279 
0.014214, 710.675413 
0.014256, 711.027666 
0.014298, 711.257828 
0.014337, 711.278314 
0.014372, 711.286020 
0.014407, 711.404052 
0.014447, 711.568658 
0.014491, 712.177461 
0.014533, 712.076871 
0.014572, 712.021501 
0.014611, 712.159681 
0.014653, 712.408337 
0.014693, 712.538135 
0.014736, 712.716912 
0.014774, 712.720295 
0.014813, 712.611923 
0.014853, 712.884750 
0.014895, 713.172913 
0.014935, 713.206744 
0.014970, 713.121979 
0.015011, 713.409390 
0.015053, 713.637635 
0.015094, 713.590948 
0.015132, 713.843664 
0.015175, 714.177499 
0.015214, 713.965079 
0.015249, 714.103635 
0.015291, 714.275119 
0.015332, 714.482164 
0.015370, 714.700222 
0.015406, 714.525617 
0.015448, 714.856520 
0.015488, 715.047401 
0.015528, 714.800662 
0.015569, 714.914897 
0.015605, 715.190430 
0.015646, 715.533286 
0.015691, 715.692366 
0.015725, 715.572567 
0.015770, 715.910424 
0.015808, 716.019246 
0.015845, 715.865429 
0.015889, 716.343608 
0.015926, 716.407022 
0.015965, 716.342931 
0.016005, 716.172687 
0.016044, 716.650265 
0.016081, 716.640943 
0.016118, 716.539826 
0.016154, 716.650866 
0.016197, 717.339962 
0.016237, 717.454986 
0.016273, 717.137090 
0.016311, 717.495583 
0.016353, 717.777957 
0.016391, 717.723640 
0.016426, 717.633086 
0.016469, 718.148855 
0.016504, 718.038078 
0.016543, 718.283803 
0.016584, 718.410442 
0.016624, 718.439800 
0.016662, 718.625982 
0.016699, 718.313235 
0.016733, 718.229410 
0.016773, 718.943465 
0.016810, 718.876067 
0.016850, 719.320377 
0.016891, 719.466489 
0.016926, 719.498290 
0.016964, 719.508852 
0.017002, 719.336090 
0.017041, 719.742022 
0.017078, 719.679472 
0.017112, 719.732098 
0.017148, 719.735331 
0.017185, 720.148592 
0.017227, 720.609818 
0.017268, 720.546818 
0.017307, 720.722888 
0.017348, 721.004360 
0.017389, 720.953464 
0.017426, 721.118145 
0.017465, 721.292298 
0.017508, 721.563959 
0.017545, 721.430553 
0.017587, 721.753712 
0.017628, 721.825809 
0.017664, 721.613202 
0.017711, 722.047551 
0.017746, 722.206330 
0.017787, 722.210991 
0.017824, 722.004248 
0.017864, 722.370785 
0.017901, 722.483216 
0.017937, 722.402661 
0.017978, 722.793482 
0.018020, 723.373116 
0.018058, 723.398940 
0.018099, 723.240875 
0.018135, 723.273090 
0.018175, 723.325001 
0.018211, 722.852498 
0.018245, 723.416043 
0.018285, 723.550051 
0.018325, 723.894523 
0.018361, 724.018005 
0.018402, 724.170131 
0.018436, 724.090666 
0.018477, 724.107356 
0.018513, 724.362779 
0.018551, 724.467165 
0.018590, 724.802541 
0.018634, 725.099275 
0.018671, 724.817351 
0.018708, 725.014773 
0.018746, 725.044431 
0.018783, 725.169116 
0.018819, 725.237680 
0.018855, 725.308913 
0.018894, 725.561516 
0.018930, 725.541706 
0.018969, 725.808518 
0.019002, 725.667707 
0.019038, 725.606736 
0.019070, 725.322031 
0.019098, 725.175431 
0.019136, 725.635455 
0.019164, 725.362929 
0.019197, 725.342593 
0.019231, 726.345901 
0.019275, 727.690185 
0.019326, 728.331203 
0.019378, 728.591024 
0.019423, 728.446604 
0.019480, 729.213623 
0.019524, 728.666654 
0.019564, 728.019847 
0.019597, 727.217983 
0.019630, 727.449310 
0.019660, 727.231929 
0.019692, 726.954253 
0.019723, 726.987370 
0.019757, 727.446604 
0.019793, 727.698117 
0.019824, 728.094726 
0.019862, 728.486787 
0.019902, 728.843138 
0.019941, 729.229448 
0.019980, 729.220652 
0.020017, 729.320189 
0.020062, 729.807841 
0.020103, 729.668571 
0.020137, 729.499493 
0.020174, 729.498816 
0.020210, 729.362854 
0.020244, 729.404654 
0.020279, 729.561252 
0.020315, 729.903206 
0.020353, 730.059655 
0.020391, 730.373905 
0.020427, 730.245423 
0.020462, 730.273165 
0.020500, 730.555388 
0.020534, 730.677931 
0.020571, 730.647145 
0.020607, 730.769537 
0.020643, 730.992933 
0.020684, 731.543736 
0.020722, 731.263730 
0.020760, 731.555125 
0.020797, 731.613916 
0.020831, 731.713604 
0.020868, 731.453408 
0.020901, 731.594970 
0.020936, 731.975792 
0.020973, 732.039883 
0.021009, 732.213510 
0.021051, 732.539714 
0.021087, 732.424727 
0.021123, 732.452919 
0.021160, 732.837349 
0.021198, 732.795437 
0.021232, 732.759463 
0.021268, 733.129910 
0.021306, 733.340338 
0.021350, 733.790212 
0.021388, 734.018118 
0.021425, 733.622637 
0.021459, 733.369545 
0.021497, 733.919295 
0.021535, 734.012104 
0.021570, 733.912829 
0.021602, 733.667105 
0.021639, 734.165921 
0.021676, 734.232793 
0.021712, 734.406195 
0.021749, 734.550389 
0.021784, 734.610758 
0.021822, 734.869752 
0.021859, 735.043040 
0.021897, 735.183175 
0.021934, 735.420554 
0.021973, 735.433974 
0.022005, 735.343683 
0.022039, 735.416720 
0.022080, 735.756569 
0.022117, 736.175431 
0.022155, 736.075367 
0.022191, 736.096643 
0.022224, 736.001203 
0.022264, 736.158328 
0.022298, 736.254934 
0.022337, 736.477465 
0.022372, 736.369620 
0.022404, 736.258655 
0.022445, 736.984475 
0.022485, 737.299816 
0.022519, 737.280871 
0.022558, 737.290418 
0.022594, 737.504642 
0.022632, 737.608014 
0.022663, 737.159343 
0.022698, 737.074503 
0.022734, 737.390557 
0.022767, 737.328008 
0.022804, 737.982145 
0.022844, 738.451791 
0.022878, 738.203661 
0.022917, 738.144345 
0.022957, 738.888133 
0.022994, 738.780138 
0.023026, 738.712438 
0.023064, 738.757509 
0.023098, 738.807052 
0.023134, 738.942450 
0.023172, 739.251814 
0.023210, 739.555276 
0.023246, 739.481111 
0.023283, 739.394843 
0.023318, 739.714356 
0.023359, 740.091343 
0.023395, 739.863249 
0.023427, 739.806338 
0.023461, 739.745405 
0.023494, 739.712100 
0.023527, 740.092095 
0.023570, 740.628463 
0.023604, 740.328121 
0.023639, 740.851896 
0.023681, 741.083524 
0.023718, 741.388415 
0.023757, 741.356652 
0.023790, 741.473894 
0.023834, 741.562418 
0.023871, 741.496185 
0.023905, 741.393114 
0.023941, 741.469534 
0.023973, 741.540541 
0.024010, 741.830395 
0.024046, 741.848401 
0.024081, 742.025335 
0.024114, 741.834793 
0.024148, 741.670413 
0.024171, 740.998496 
0.024194, 740.425929 
0.024226, 741.702928 
0.024266, 742.663459 
0.024305, 743.174228 
0.024355, 744.180694 
0.024402, 744.449273 
0.024451, 744.870616 
0.024502, 745.095290 
0.024545, 745.294816 
0.024589, 744.763561 
0.024620, 743.616735 
0.024654, 743.353005 
0.024689, 743.460474 
0.024717, 743.496974 
0.024747, 743.146976 
0.024786, 743.874789 
0.024814, 743.645190 
0.024852, 744.461903 
0.024889, 744.649250 
0.024926, 745.082585 
0.024964, 745.472578 
0.025002, 745.178025 
0.025041, 745.651618 
0.025079, 745.381611 
0.025113, 745.194602 
0.025151, 745.756982 
0.025186, 745.905800 
0.025224, 746.004172 
0.025261, 745.810886 
0.025295, 745.696839 
0.025325, 745.613164 
0.025361, 746.072623 
0.025400, 746.307409 
0.025436, 746.478593 
0.025466, 746.084727 
0.025500, 746.177236 
0.025534, 746.685073 
0.025568, 746.591362 
0.025605, 746.870729 
0.025640, 747.255197 
0.025676, 747.203962 
0.025714, 747.359245 
0.025754, 747.928316 
0.025788, 747.655264 
0.025819, 747.421268 
0.025859, 747.983385 
0.025894, 747.942751 
0.025928, 747.826260 
0.025962, 748.001203 
0.026000, 748.423862 
0.026035, 748.319701 
0.026067, 748.394655 
0.026107, 748.868849 
0.026143, 748.783258 
0.026177, 748.628914 
0.026211, 749.043153 
0.026251, 748.944480 
0.026281, 748.917227 
0.026316, 749.275533 
0.026354, 749.351427 
0.026387, 749.429688 
0.026421, 749.504417 
0.026457, 749.895313 
0.026494, 750.022253 
0.026526, 748.827463 
0.026554, 748.846333 
0.026582, 748.771003 
0.026615, 749.234410 
0.026647, 749.624892 
0.026678, 749.718528 
0.026707, 749.752058 
0.026744, 750.516859 
0.026779, 750.720595 
0.026812, 750.624140 
0.026851, 751.057061 
0.026888, 751.375334 
0.026925, 751.420704 
0.026957, 751.254633 
0.026992, 751.241213 
0.027029, 751.103409 
0.027058, 751.288238 
0.027093, 751.849679 
0.027132, 752.218171 
0.027163, 751.732962 
0.027198, 751.821637 
0.027235, 752.373792 
0.027270, 752.354359 
0.027306, 752.514604 
0.027342, 752.800887 
0.027378, 752.678194 
0.027411, 752.503627 
0.027445, 752.612036 
0.027480, 752.932301 
0.027517, 753.141525 
0.027556, 753.498628 
0.027591, 753.397700 
0.027625, 753.529527 
0.027659, 753.743112 
0.027690, 753.404165 
0.027725, 753.617938 
0.027758, 753.777619 
0.027798, 754.245499 
0.027831, 754.075856 
0.027866, 754.036725 
0.027897, 754.326993 
0.027939, 754.590197 
0.027973, 754.631094 
0.028010, 754.835282 
0.028044, 754.870954 
0.028077, 754.874413 
0.028110, 754.935722 
0.028146, 755.094012 
0.028182, 755.450137 
0.028218, 755.334662 
0.028254, 755.601812 
0.028294, 755.849303 
0.028331, 755.857911 
0.028367, 756.199150 
0.028402, 756.080517 
0.028432, 755.953577 
0.028469, 756.050032 
0.028503, 756.069579 
0.028538, 756.342330 
0.028575, 756.510882 
0.028609, 756.485772 
0.028641, 756.723941 
0.028676, 756.728940 
0.028711, 757.237492 
0.028753, 757.353043 
0.028781, 756.869902 
0.028816, 757.184415 
0.028853, 757.673458 
0.028893, 757.851107 
0.028930, 758.033192 
0.028967, 757.986205 
0.029002, 758.007142 
0.029037, 758.048303 
0.029077, 758.577867 
0.029110, 758.245386 
0.029142, 758.066459 
0.029178, 758.300944 
0.029211, 758.214149 
0.029239, 757.878811 
0.029262, 757.244108 
0.029290, 757.585799 
0.029324, 758.138857 
0.029352, 758.023005 
0.029387, 758.848551 
0.029427, 759.787881 
0.029475, 760.724016 
0.029524, 761.124347 
0.029572, 761.591136 
0.029612, 761.066233 
0.029649, 760.679961 
0.029687, 760.436003 
0.029721, 760.214224 
0.029750, 759.762771 
0.029785, 760.106492 
0.029818, 760.021764 
0.029849, 760.033380 
0.029878, 759.999173 
0.029913, 760.461414 
0.029948, 761.078111 
0.029986, 761.090291 
0.030019, 761.180957 
0.030058, 761.700335 
0.030098, 761.952862 
0.030133, 761.574033 
0.030164, 761.526820 
0.030199, 761.903545 
0.030234, 761.808631 
0.030266, 761.741345 
0.030303, 762.044281 
0.030338, 762.075931 
0.030370, 762.083712 
0.030405, 762.255347 
0.030434, 762.361162 
0.030468, 762.352404 
0.030498, 762.367252 
0.030529, 762.605270 
0.030564, 762.801677 
0.030602, 763.060519 
0.030634, 763.068376 
0.030668, 763.200616 
0.030701, 763.315566 
0.030741, 763.632598 
0.030769, 763.284291 
0.030805, 763.591700 
0.030837, 763.755065 
0.030870, 763.855731 
0.030904, 763.916062 
