Eng_Strain, Eng_Stress (MPa) 
0.000765, 161.219222 
0.000778, 163.600748 
0.000783, 165.194903 
0.000790, 166.883674 
0.000799, 168.577402 
0.000806, 170.332539 
0.000814, 171.682526 
0.000822, 173.545645 
0.000830, 175.545044 
0.000839, 177.066970 
0.000845, 178.628307 
0.000854, 180.183912 
0.000866, 182.311221 
0.000874, 184.252732 
0.000879, 185.700782 
0.000888, 187.326000 
0.000897, 189.063055 
0.000904, 190.515730 
0.000916, 192.760476 
0.000928, 194.809009 
0.000934, 196.542779 
0.000943, 198.254484 
0.000946, 199.439154 
0.000953, 201.017655 
0.000965, 203.189307 
0.000974, 205.097519 
0.000983, 206.986468 
0.000991, 208.383024 
0.000997, 209.909813 
0.001004, 211.781729 
0.001016, 213.755190 
0.001022, 215.275284 
0.001030, 216.762843 
0.001040, 218.815299 
0.001048, 220.231988 
0.001052, 221.829647 
0.001060, 223.311894 
0.001068, 225.183126 
0.001078, 227.008469 
0.001088, 228.897417 
0.001097, 230.452694 
0.001103, 231.818882 
0.001111, 233.314038 
0.001117, 234.706536 
0.001127, 236.813770 
0.001134, 238.477614 
0.001142, 240.125233 
0.001148, 240.947302 
0.001153, 242.808541 
0.001166, 245.145614 
0.001174, 246.562949 
0.001178, 247.929824 
0.001186, 249.435118 
0.001195, 251.085392 
0.001206, 253.009553 
0.001209, 254.359705 
0.001215, 255.449300 
0.001225, 257.340755 
0.001232, 258.772063 
0.001243, 261.042031 
0.001249, 262.124493 
0.001257, 263.479566 
0.001268, 265.598728 
0.001271, 266.858395 
0.001274, 268.088254 
0.001282, 269.588918 
0.001289, 270.728771 
0.001299, 272.777946 
0.001303, 274.169194 
0.001309, 274.729209 
0.001318, 276.567238 
0.001327, 278.540053 
0.001332, 279.658611 
0.001339, 281.498297 
0.001345, 282.634276 
0.001351, 283.629496 
0.001357, 285.027400 
0.001364, 286.387638 
0.001370, 288.042428 
0.001380, 289.998614 
0.001387, 291.279520 
0.001392, 292.243489 
0.001402, 293.955122 
0.001407, 295.242828 
0.001412, 296.390387 
0.001422, 298.222220 
0.001427, 299.332905 
0.001435, 300.849058 
0.001440, 302.166411 
0.001451, 303.502277 
0.001456, 304.778981 
0.001464, 306.547340 
0.001470, 307.735567 
0.001483, 309.346793 
0.001492, 310.892517 
0.001498, 312.051229 
0.001507, 313.650009 
0.001517, 314.995480 
0.001521, 315.922560 
0.001528, 317.225883 
0.001542, 319.140993 
0.001546, 319.950228 
0.001559, 321.709553 
0.001566, 322.561673 
0.001577, 324.115915 
0.001590, 325.792754 
0.001595, 326.944240 
0.001606, 328.069692 
0.001616, 329.461805 
0.001623, 330.319675 
0.001634, 331.883062 
0.001648, 333.491025 
0.001661, 335.017757 
0.001672, 336.235907 
0.001680, 336.655847 
0.001696, 338.692781 
0.001705, 339.425766 
0.001716, 340.499891 
0.001729, 342.032675 
0.001743, 343.172618 
0.001755, 343.945939 
0.001771, 345.455492 
0.001784, 346.264765 
0.001797, 347.292762 
0.001811, 348.548337 
0.001825, 349.183206 
0.001843, 350.126177 
0.001858, 351.185075 
0.001877, 352.557610 
0.001891, 353.186540 
0.001906, 353.631403 
0.001923, 354.549341 
0.001942, 355.953657 
0.001955, 356.485686 
0.001978, 357.582454 
0.001997, 358.303417 
0.002020, 359.543655 
0.002044, 360.283202 
0.002062, 360.501118 
0.002081, 361.669636 
0.002107, 362.516409 
0.002130, 362.847412 
0.002150, 363.270814 
0.002177, 364.257776 
0.002203, 364.724063 
0.002224, 365.335367 
0.002252, 366.238701 
0.002277, 366.658565 
0.002304, 367.041374 
0.002334, 367.727937 
0.002362, 368.418335 
0.002388, 368.458414 
0.002417, 369.157402 
0.002444, 369.054676 
0.002471, 369.499762 
0.002499, 369.699498 
0.002532, 370.629972 
0.002558, 370.963039 
0.002591, 371.361148 
0.002624, 372.031524 
0.002660, 372.809050 
0.002694, 373.029141 
0.002730, 373.760540 
0.002770, 374.194231 
0.002810, 374.865233 
0.002853, 375.668567 
0.002896, 375.863145 
0.002937, 375.685603 
0.002969, 375.208367 
0.003001, 375.161427 
0.003025, 374.774453 
0.003057, 374.960880 
0.003084, 375.451686 
0.003120, 376.354136 
0.003152, 376.458263 
0.003190, 377.037821 
0.003232, 378.484652 
0.003276, 378.827072 
0.003315, 378.915801 
0.003359, 379.417633 
0.003402, 379.720785 
0.003441, 379.624051 
0.003480, 379.305947 
0.003514, 379.467397 
0.003547, 379.726373 
0.003584, 379.860600 
0.003621, 380.308779 
0.003656, 380.321427 
0.003691, 380.772173 
0.003730, 381.195129 
0.003767, 381.510968 
0.003805, 381.599924 
0.003836, 381.511120 
0.003876, 382.141552 
0.003913, 382.363413 
0.003949, 382.734453 
0.003980, 382.554880 
0.004022, 383.489183 
0.004056, 383.395280 
0.004096, 383.651237 
0.004135, 384.114895 
0.004172, 384.194752 
0.004212, 384.431754 
0.004248, 384.935284 
0.004285, 384.875175 
0.004322, 385.318633 
0.004360, 385.478648 
0.004397, 385.516783 
0.004431, 385.799698 
0.004468, 385.892543 
0.004507, 386.457504 
0.004537, 386.509118 
0.004576, 386.865093 
0.004609, 386.729734 
0.004645, 387.292279 
0.004680, 387.412384 
0.004719, 387.866566 
0.004758, 388.127204 
0.004791, 388.144950 
0.004829, 388.490768 
0.004864, 388.735322 
0.004904, 388.970398 
0.004937, 389.224240 
0.004979, 389.527619 
0.005008, 389.324825 
0.005048, 389.819218 
0.005083, 390.145365 
0.005121, 390.854597 
0.005156, 390.509081 
0.005192, 390.694431 
0.005228, 391.393166 
0.005263, 391.361299 
0.005295, 391.125354 
0.005334, 391.671135 
0.005372, 392.178214 
0.005405, 392.098131 
0.005441, 392.507910 
0.005478, 392.841835 
0.005516, 393.424467 
0.005554, 393.223372 
0.005594, 393.794790 
0.005625, 393.213932 
0.005659, 393.488880 
0.005697, 394.305645 
0.005730, 394.170096 
0.005766, 394.509722 
0.005803, 394.939098 
0.005838, 394.948650 
0.005872, 395.203511 
0.005910, 395.323089 
0.005945, 395.331320 
0.005981, 395.932868 
0.006016, 396.117689 
0.006047, 396.068794 
0.006081, 396.412422 
0.006121, 397.076723 
0.006155, 396.990145 
0.006194, 397.393959 
0.006230, 397.724901 
0.006271, 397.959222 
0.006300, 397.778969 
0.006337, 398.271776 
0.006372, 398.430432 
0.006404, 398.505947 
0.006442, 399.031678 
0.006477, 399.197470 
0.006515, 399.910893 
0.006553, 399.670379 
0.006591, 400.133321 
0.006623, 399.895337 
0.006660, 400.471776 
0.006699, 400.797130 
0.006732, 400.514669 
0.006766, 400.881782 
0.006807, 401.645611 
0.006839, 401.223183 
0.006876, 401.937927 
0.006913, 401.913838 
0.006943, 401.623712 
0.006980, 402.115122 
0.007014, 402.335095 
0.007050, 402.701680 
0.007085, 402.973381 
0.007121, 403.329734 
0.007154, 403.285331 
0.007187, 403.188711 
0.007225, 403.864565 
0.007262, 404.273853 
0.007293, 404.094431 
0.007328, 404.345139 
0.007361, 404.487786 
0.007395, 404.519275 
0.007430, 404.963489 
0.007465, 405.370700 
0.007501, 405.481065 
0.007532, 405.330678 
0.007567, 405.684992 
0.007603, 406.186898 
0.007640, 406.479328 
0.007674, 406.641797 
0.007710, 406.930640 
0.007742, 406.928601 
0.007779, 407.290315 
0.007816, 407.720559 
0.007852, 408.116254 
0.007886, 407.917840 
0.007921, 408.054786 
0.007958, 408.468303 
0.007991, 408.426204 
0.008026, 408.639079 
0.008062, 408.897489 
0.008099, 409.360279 
0.008133, 409.113687 
0.008159, 408.880800 
0.008195, 409.568208 
0.008231, 409.977912 
0.008263, 409.875363 
0.008296, 410.138116 
0.008330, 410.306400 
0.008358, 410.373230 
0.008396, 410.975458 
0.008427, 410.666830 
0.008461, 411.363904 
0.008497, 411.709722 
0.008533, 411.776477 
0.008564, 411.326675 
0.008593, 411.656674 
0.008628, 412.182330 
0.008661, 412.470493 
0.008695, 412.509987 
0.008734, 413.120030 
0.008768, 413.094431 
0.008800, 413.447272 
0.008833, 413.462299 
0.008866, 413.438739 
0.008899, 413.960317 
0.008933, 414.129054 
0.008969, 414.403889 
0.009005, 414.512592 
0.009036, 414.666490 
0.009067, 414.630244 
0.009106, 415.462639 
0.009139, 415.460563 
0.009174, 415.624165 
0.009206, 415.397886 
0.009237, 415.626015 
0.009272, 416.043081 
0.009305, 416.276345 
0.009343, 416.453691 
0.009372, 416.325203 
0.009402, 416.356843 
0.009432, 416.328224 
0.009461, 416.685105 
0.009491, 416.674571 
0.009522, 417.251727 
0.009557, 417.522560 
0.009589, 418.133170 
0.009622, 417.768586 
0.009660, 418.551860 
0.009696, 419.345252 
0.009736, 419.398905 
0.009775, 419.642817 
0.009811, 419.719124 
0.009850, 419.896205 
0.009883, 419.716783 
0.009921, 420.254333 
0.009951, 419.620804 
0.009977, 419.057051 
0.010004, 419.531810 
0.010040, 420.547366 
0.010071, 420.272116 
0.010101, 420.636209 
0.010140, 421.260412 
0.010178, 422.242439 
0.010217, 422.116028 
0.010254, 422.307910 
0.010291, 422.385426 
0.010329, 422.731735 
0.010372, 423.631187 
0.010413, 423.446102 
0.010442, 422.540721 
0.010471, 422.247272 
0.010507, 423.351029 
0.010544, 423.333963 
0.010572, 423.160808 
0.010605, 423.180404 
0.010636, 423.681367 
0.010670, 424.038663 
0.010702, 424.095526 
0.010733, 424.312365 
0.010763, 424.228771 
0.010801, 424.899566 
0.010833, 424.775571 
0.010868, 425.172966 
0.010897, 425.126487 
0.010931, 425.559298 
0.010960, 425.628507 
0.010992, 425.773230 
0.011027, 425.899830 
0.011062, 426.677704 
0.011100, 426.755711 
0.011129, 426.467434 
0.011158, 426.679026 
0.011195, 427.084010 
0.011230, 427.248178 
0.011262, 427.388333 
0.011305, 428.092883 
0.011333, 427.656334 
0.011366, 427.925014 
0.011400, 428.097414 
0.011432, 428.706551 
0.011467, 428.420087 
0.011499, 428.589088 
0.011532, 428.757636 
0.011565, 429.117916 
0.011596, 429.310780 
0.011631, 429.483141 
0.011663, 429.445800 
0.011694, 429.712177 
0.011721, 428.349103 
0.011737, 427.217029 
0.011761, 427.877402 
0.011789, 428.930149 
0.011824, 429.735511 
0.011854, 429.954465 
0.011883, 430.278195 
0.011915, 430.503908 
0.011947, 430.778176 
0.011978, 430.798981 
0.012014, 431.284803 
0.012045, 431.281216 
0.012075, 431.279592 
0.012109, 431.968133 
0.012144, 432.277402 
0.012180, 432.461053 
0.012207, 432.061318 
0.012238, 432.460600 
0.012272, 432.675514 
0.012305, 432.851388 
0.012335, 433.113196 
0.012371, 433.427412 
0.012400, 433.357032 
0.012436, 433.824655 
0.012473, 434.215631 
0.012505, 434.205513 
0.012538, 434.189617 
0.012568, 434.260676 
0.012601, 434.450406 
0.012634, 434.599245 
0.012668, 434.930753 
0.012699, 435.011214 
0.012728, 435.210232 
0.012766, 435.656334 
0.012800, 435.901114 
0.012835, 435.865169 
0.012872, 435.985312 
0.012902, 436.000038 
0.012933, 436.244365 
0.012968, 436.760921 
0.013000, 436.601208 
0.013033, 436.884765 
0.013060, 436.585539 
0.013096, 437.103304 
0.013130, 437.220464 
0.013165, 437.605701 
0.013194, 437.428469 
0.013227, 437.908665 
0.013257, 437.934265 
0.013294, 438.425373 
0.013326, 438.217670 
0.013360, 438.781159 
0.013393, 438.766887 
0.013425, 438.837795 
0.013457, 439.030093 
0.013487, 438.965830 
0.013521, 439.405475 
0.013553, 439.617255 
0.013592, 440.206041 
0.013626, 439.931320 
0.013655, 440.047536 
0.013692, 440.329470 
0.013725, 440.582443 
0.013756, 440.280461 
0.013790, 440.973834 
0.013824, 440.998263 
0.013853, 441.043761 
0.013886, 441.450972 
0.013919, 441.263055 
0.013953, 441.728148 
0.013983, 441.600000 
0.014016, 441.873325 
0.014049, 442.127166 
0.014084, 442.076572 
0.014112, 441.853653 
0.014141, 442.307608 
0.014173, 442.629488 
0.014205, 442.763942 
0.014235, 442.887635 
0.014269, 443.324146 
0.014302, 443.339362 
0.014332, 443.267132 
0.014363, 443.693411 
0.014397, 444.024844 
0.014431, 444.049537 
0.014460, 443.537814 
0.014493, 444.459996 
0.014524, 444.531810 
0.014559, 444.788711 
0.014591, 444.798414 
0.014622, 445.085822 
0.014655, 445.032736 
0.014691, 445.382707 
0.014723, 445.474873 
0.014756, 446.019483 
0.014789, 445.721503 
0.014814, 445.367869 
0.014847, 446.007665 
0.014881, 446.345516 
0.014915, 446.685935 
0.014949, 446.617670 
0.014982, 446.918595 
0.015015, 446.909420 
0.015046, 446.733056 
0.015075, 446.855314 
0.015107, 447.248896 
0.015139, 447.393619 
0.015172, 447.965226 
0.015205, 447.996149 
0.015238, 448.074419 
0.015270, 448.359562 
0.015301, 448.141514 
0.015334, 448.347215 
0.015364, 448.462639 
0.015398, 448.875628 
0.015430, 448.916896 
0.015462, 449.409251 
0.015495, 449.207665 
0.015524, 449.406721 
0.015556, 449.487710 
0.015590, 449.853729 
0.015623, 449.824995 
0.015655, 450.187729 
0.015686, 450.231490 
0.015716, 450.270606 
0.015751, 450.501227 
0.015790, 451.186181 
0.015822, 451.136077 
0.015853, 450.903870 
0.015888, 451.282613 
0.015915, 450.929809 
0.015952, 451.527544 
0.015981, 451.702096 
0.016011, 451.692354 
0.016041, 451.677251 
0.016078, 452.597961 
0.016111, 452.349896 
0.016143, 452.428771 
0.016175, 452.834661 
0.016207, 452.390447 
0.016237, 452.368322 
0.016266, 452.608118 
0.016300, 453.501152 
0.016332, 453.165830 
0.016367, 453.545630 
0.016395, 453.692581 
0.016425, 453.542118 
0.016459, 453.848329 
0.016494, 454.301944 
0.016522, 454.018048 
0.016556, 454.500094 
0.016591, 454.563413 
0.016616, 454.111610 
0.016651, 454.787918 
0.016682, 454.651652 
0.016710, 455.083746 
0.016740, 455.138607 
0.016772, 455.196451 
0.016802, 455.179158 
0.016829, 455.208420 
0.016856, 455.035492 
0.016883, 455.505003 
0.016918, 455.972513 
0.016952, 456.187163 
0.016980, 456.173457 
0.017013, 456.696583 
0.017048, 456.754540 
0.017079, 456.964848 
0.017115, 457.533963 
0.017152, 457.983311 
0.017184, 457.541967 
0.017219, 457.600906 
0.017254, 458.329054 
0.017288, 458.225788 
0.017320, 458.201057 
0.017351, 457.717425 
0.017373, 457.410572 
0.017400, 457.232849 
0.017429, 457.751822 
0.017461, 458.390749 
0.017489, 458.230395 
0.017525, 459.169190 
0.017562, 459.749330 
0.017602, 460.268756 
0.017635, 459.974665 
0.017675, 460.481178 
0.017711, 460.669889 
0.017750, 460.608344 
0.017782, 460.360959 
0.017814, 460.205739 
0.017845, 460.108174 
0.017876, 460.719615 
0.017912, 460.704550 
0.017942, 460.846441 
0.017978, 460.953521 
0.018007, 461.012988 
0.018035, 460.810421 
0.018065, 461.214159 
0.018099, 461.440249 
0.018127, 461.646404 
0.018160, 461.970776 
0.018192, 462.065924 
0.018222, 462.132754 
0.018259, 462.366207 
0.018292, 462.559147 
0.018321, 462.553521 
0.018356, 462.950991 
0.018384, 462.742685 
0.018415, 462.697300 
0.018450, 463.197810 
0.018482, 463.428205 
0.018513, 463.764508 
0.018549, 463.709836 
0.018579, 463.798037 
0.018614, 463.807061 
0.018645, 464.054031 
0.018675, 463.989843 
0.018706, 464.299075 
0.018743, 464.599585 
0.018772, 464.614612 
0.018804, 464.826468 
0.018838, 464.813857 
0.018868, 464.987163 
0.018898, 465.019407 
0.018931, 465.340721 
0.018960, 465.147480 
0.018993, 465.683481 
0.019026, 465.758241 
0.019056, 465.974401 
0.019091, 466.142798 
0.019121, 466.026845 
0.019152, 466.136153 
0.019183, 466.566887 
0.019216, 466.558543 
0.019246, 466.937512 
0.019280, 466.924561 
0.019311, 466.666339 
0.019340, 466.860714 
0.019371, 467.125920 
0.019408, 467.602907 
0.019437, 467.892618 
0.019470, 467.677516 
0.019504, 468.157183 
0.019538, 468.006947 
0.019570, 468.099490 
0.019600, 468.304021 
0.019629, 468.082273 
0.019662, 468.635303 
0.019698, 468.917198 
0.019727, 468.548952 
0.019758, 468.957976 
0.019789, 468.924259 
0.019820, 469.012762 
0.019849, 469.203965 
0.019881, 469.441118 
0.019914, 469.652634 
0.019945, 469.726298 
0.019975, 469.758845 
0.020009, 469.970436 
0.020040, 470.207287 
0.020074, 470.539739 
0.020104, 470.546725 
0.020135, 470.578478 
0.020170, 470.789390 
0.020200, 470.644478 
0.020236, 471.146876 
0.020266, 471.086691 
0.020298, 471.485973 
0.020329, 471.146309 
0.020359, 471.515235 
0.020391, 471.413668 
0.020422, 471.874646 
0.020456, 472.016726 
0.020489, 472.235454 
0.020519, 472.033566 
0.020553, 472.722749 
0.020586, 472.457806 
0.020611, 472.364357 
0.020643, 472.687181 
0.020674, 472.823070 
0.020709, 473.013819 
0.020735, 472.762318 
0.020769, 473.171569 
0.020796, 472.951218 
0.020827, 473.356051 
0.020857, 473.578063 
0.020888, 473.530867 
0.020920, 473.710893 
0.020954, 474.195809 
0.020985, 474.306287 
0.021015, 474.182518 
0.021044, 473.995847 
0.021069, 473.887937 
0.021105, 474.640400 
0.021134, 474.622768 
0.021165, 474.929054 
0.021194, 474.876043 
0.021230, 475.232245 
0.021257, 474.985048 
0.021288, 475.128375 
0.021316, 475.406305 
0.021350, 476.030772 
0.021385, 475.920861 
0.021417, 476.166849 
0.021448, 476.350916 
0.021483, 476.276685 
0.021513, 476.190976 
0.021538, 476.295337 
0.021573, 476.612082 
0.021602, 476.519879 
0.021638, 477.181310 
0.021667, 476.994487 
0.021703, 477.255918 
0.021733, 477.334793 
0.021761, 477.325127 
0.021790, 477.352766 
0.021826, 478.055239 
0.021856, 477.737134 
0.021886, 477.796904 
0.021920, 478.350311 
0.021954, 478.140117 
0.021987, 478.564168 
0.022018, 478.634925 
0.022053, 478.912781 
0.022083, 478.845686 
0.022115, 478.971758 
0.022148, 478.839758 
0.022179, 479.172475 
0.022214, 479.542080 
0.022247, 479.513272 
0.022273, 479.377534 
0.022306, 479.670568 
0.022342, 479.894733 
0.022371, 479.842552 
0.022403, 480.204267 
0.022433, 480.275514 
0.022468, 480.270870 
0.022496, 480.146309 
0.022532, 480.685596 
0.022559, 480.726827 
0.022593, 481.053351 
0.022626, 480.878346 
0.022656, 480.913498 
0.022688, 481.325241 
0.022722, 481.679970 
0.022753, 481.362167 
0.022782, 481.480272 
0.022812, 481.754956 
0.022843, 481.511912 
0.022871, 481.584822 
0.022904, 481.964357 
0.022938, 482.607400 
0.022974, 482.280008 
0.023002, 482.293336 
0.023037, 482.409704 
0.023067, 482.469624 
0.023099, 482.822088 
0.023131, 482.971946 
0.023157, 482.681291 
0.023188, 482.910251 
0.023217, 483.309118 
0.023249, 483.222428 
0.023278, 483.320332 
0.023309, 483.460978 
0.023345, 483.988635 
0.023372, 483.453842 
0.023403, 484.008873 
0.023434, 484.106060 
0.023462, 484.116217 
0.023497, 484.283783 
0.023527, 484.564470 
0.023556, 484.287635 
0.023585, 484.458637 
0.023612, 484.354993 
0.023645, 484.799698 
0.023673, 484.691939 
0.023703, 485.014650 
0.023737, 485.402643 
0.023765, 485.113876 
0.023801, 485.933887 
0.023837, 486.311837 
0.023872, 486.645762 
0.023907, 486.731584 
0.023950, 487.357108 
0.023989, 487.218765 
0.024021, 487.050519 
0.024059, 487.329281 
0.024095, 487.230017 
0.024120, 486.188220 
0.024145, 485.983311 
0.024171, 486.037946 
0.024194, 485.859958 
0.024225, 486.320974 
0.024253, 486.958807 
0.024287, 487.560921 
0.024319, 487.883141 
0.024359, 488.907910 
0.024392, 488.584104 
0.024432, 488.865131 
0.024468, 489.065396 
0.024501, 488.882235 
0.024529, 488.033679 
0.024561, 488.632849 
0.024596, 488.695299 
0.024621, 488.185010 
0.024653, 488.691863 
0.024683, 488.575080 
0.024712, 488.871739 
0.024744, 489.170436 
0.024775, 489.432962 
0.024805, 489.098773 
0.024835, 489.608986 
0.024870, 489.973419 
0.024902, 489.929658 
0.024934, 489.923693 
0.024965, 490.064980 
0.024993, 490.060751 
0.025025, 490.354578 
0.025056, 490.196715 
0.025083, 490.140985 
0.025120, 490.676156 
0.025150, 491.074268 
0.025182, 490.960053 
0.025214, 490.890013 
0.025249, 491.569719 
0.025279, 491.119955 
0.025310, 491.348575 
0.025343, 491.514027 
0.025373, 491.590221 
0.025403, 491.697640 
0.025437, 492.202719 
0.025467, 491.951218 
0.025495, 491.626506 
0.025528, 492.013064 
0.025556, 491.957825 
0.025586, 492.431490 
0.025617, 492.357146 
0.025646, 492.500963 
0.025680, 492.890089 
0.025713, 493.123693 
0.025748, 493.153445 
0.025775, 493.344572 
0.025810, 493.258524 
0.025841, 493.392373 
0.025874, 493.632245 
0.025906, 493.955786 
0.025936, 493.611894 
0.025969, 493.652785 
0.026002, 494.256334 
0.026030, 494.019218 
0.026063, 494.387918 
0.026093, 494.389428 
0.026128, 494.696356 
0.026160, 494.586068 
0.026192, 494.912743 
0.026221, 494.969756 
0.026255, 494.947593 
0.026288, 495.381990 
0.026319, 495.289636 
0.026349, 495.082915 
0.026375, 494.789843 
0.026411, 495.689938 
0.026442, 495.647763 
0.026476, 495.784369 
0.026501, 495.507835 
0.026529, 495.558127 
0.026564, 495.963942 
0.026596, 496.373834 
0.026626, 496.212535 
0.026657, 496.474797 
0.026688, 496.573721 
0.026721, 496.759940 
0.026752, 496.617293 
0.026784, 496.983651 
0.026813, 497.046328 
0.026844, 497.134076 
0.026875, 497.444705 
0.026906, 497.327053 
0.026940, 497.582103 
0.026970, 497.643610 
0.027002, 497.802492 
0.027034, 497.520030 
0.027068, 498.102662 
0.027103, 498.256485 
0.027133, 498.160468 
0.027164, 498.066339 
0.027196, 498.763866 
0.027227, 498.366887 
0.027254, 498.567189 
0.027295, 499.200113 
0.027324, 498.782179 
0.027354, 498.987200 
0.027385, 498.999396 
0.027416, 498.798527 
0.027446, 499.138909 
0.027476, 499.565754 
0.027510, 499.613555 
0.027543, 499.811818 
0.027574, 499.869473 
0.027605, 500.063998 
0.027638, 500.047461 
0.027669, 500.031943 
0.027702, 500.288088 
0.027732, 499.830470 
0.027764, 500.470908 
0.027794, 500.286162 
0.027823, 500.663923 
0.027854, 500.656258 
0.027885, 500.889183 
0.027918, 500.998754 
0.027947, 501.069511 
0.027977, 500.907986 
0.028010, 501.456032 
0.028043, 501.591882 
0.028076, 501.747782 
0.028106, 501.248254 
0.028137, 501.549556 
0.028170, 502.215820 
0.028200, 501.986105 
0.028238, 502.305078 
0.028264, 502.030055 
0.028295, 502.259996 
0.028327, 502.478988 
0.028364, 502.873400 
0.028392, 502.579196 
0.028425, 502.746687 
0.028454, 502.909685 
0.028488, 503.183764 
0.028515, 503.013706 
0.028552, 503.381914 
0.028586, 503.462753 
0.028614, 503.280498 
0.028648, 503.773796 
0.028679, 503.729847 
0.028712, 504.041004 
0.028746, 504.095186 
0.028779, 504.359298 
0.028809, 504.047045 
0.028841, 504.187616 
0.028871, 504.240023 
0.028906, 504.714631 
0.028939, 504.808911 
0.028967, 504.670342 
0.029000, 504.913045 
0.029031, 504.957636 
0.029066, 505.229866 
0.029094, 505.045082 
0.029129, 505.242590 
0.029153, 504.800340 
0.029186, 505.104814 
0.029216, 505.209477 
0.029251, 505.807702 
0.029280, 505.716745 
0.029308, 505.791618 
0.029341, 505.570663 
0.029367, 505.682915 
0.029394, 505.486804 
0.029424, 506.270908 
0.029455, 506.151406 
0.029481, 505.593883 
0.029512, 506.507570 
0.029547, 506.857580 
0.029583, 507.303115 
0.029619, 507.591354 
0.029654, 507.587918 
0.029689, 507.788937 
0.029725, 508.136417 
0.029763, 508.074608 
0.029794, 507.741929 
0.029821, 507.214650 
0.029849, 507.262564 
0.029876, 507.044742 
0.029897, 506.379800 
0.029924, 506.733963 
0.029954, 507.328639 
0.029985, 507.707344 
0.030010, 507.713536 
0.030045, 508.586445 
0.030078, 509.095828 
0.030120, 509.538380 
0.030156, 509.758505 
0.030195, 509.669020 
0.030227, 509.613819 
0.030261, 509.724486 
0.030294, 509.368171 
0.030323, 509.342798 
0.030358, 509.655314 
0.030390, 509.279139 
0.030419, 509.377837 
0.030447, 509.484840 
0.030482, 509.851539 
0.030514, 509.864867 
0.030546, 510.253049 
0.030578, 510.088918 
0.030605, 510.104625 
0.030641, 510.722749 
0.030676, 510.921427 
0.030704, 510.611780 
0.030742, 511.036020 
0.030771, 510.885822 
0.030800, 510.764395 
0.030831, 510.936190 
0.030864, 511.153634 
0.030895, 511.241646 
0.030928, 511.331093 
0.030963, 511.974287 
0.030992, 511.458410 
0.031029, 511.886615 
0.031063, 512.232245 
0.031093, 512.160619 
0.031122, 511.900283 
0.031152, 512.134944 
0.031187, 512.260298 
0.031217, 512.348952 
0.031248, 512.444138 
0.031280, 512.275363 
0.031312, 512.634623 
0.031344, 512.782896 
0.031378, 513.146045 
0.031410, 512.970021 
0.031442, 512.962130 
0.031470, 513.136908 
0.031505, 513.575949 
0.031537, 513.374250 
0.031567, 513.460034 
0.031599, 513.369454 
0.031629, 513.504739 
0.031661, 513.567642 
0.031690, 513.852369 
0.031725, 514.290844 
0.031755, 514.020389 
0.031789, 514.356164 
0.031819, 514.103002 
0.031853, 514.631490 
0.031883, 514.390561 
0.031915, 514.765112 
0.031942, 514.790221 
0.031977, 515.004531 
0.032010, 514.857315 
0.032040, 515.137738 
0.032070, 514.752803 
0.032100, 515.153143 
0.032136, 515.457655 
0.032162, 515.050934 
0.032193, 515.439268 
0.032227, 515.886540 
0.032260, 515.844440 
0.032286, 515.371871 
0.032322, 515.958127 
0.032351, 515.945705 
0.032381, 516.111573 
0.032415, 516.020313 
0.032440, 516.228016 
0.032473, 516.346536 
0.032506, 516.639041 
