Eng_Strain, Eng_Stress (MPa) 
0.000909, 191.317375 
0.000917, 192.757069 
0.000925, 194.877999 
0.000935, 196.721816 
0.000943, 198.317319 
0.000949, 199.689805 
0.000956, 201.773535 
0.000967, 203.541558 
0.000973, 204.833181 
0.000980, 206.853239 
0.000991, 208.377225 
0.000998, 210.218590 
0.001006, 211.583209 
0.001010, 212.786145 
0.001022, 214.550557 
0.001027, 215.996204 
0.001035, 217.567019 
0.001042, 219.306558 
0.001053, 221.195921 
0.001066, 223.747187 
0.001074, 225.887330 
0.001085, 228.023548 
0.001091, 229.289345 
0.001098, 230.812055 
0.001103, 232.310116 
0.001111, 233.971301 
0.001119, 235.270075 
0.001127, 236.921292 
0.001135, 238.299268 
0.001142, 240.084904 
0.001152, 241.974448 
0.001158, 243.524575 
0.001167, 245.088650 
0.001174, 246.283202 
0.001181, 248.043946 
0.001190, 249.831959 
0.001198, 251.386009 
0.001201, 252.445202 
0.001213, 254.963932 
0.001223, 257.286209 
0.001229, 258.349013 
0.001234, 259.572286 
0.001240, 260.961227 
0.001249, 262.471909 
0.001257, 264.056265 
0.001264, 265.762883 
0.001271, 267.429887 
0.001281, 268.994035 
0.001289, 270.886805 
0.001292, 272.232449 
0.001306, 274.051119 
0.001311, 275.299668 
0.001317, 276.896883 
0.001328, 278.682447 
0.001335, 280.019911 
0.001343, 281.417066 
0.001350, 282.883530 
0.001357, 284.815617 
0.001366, 285.864823 
0.001372, 287.429117 
0.001379, 289.045384 
0.001389, 290.523420 
0.001394, 292.203984 
0.001402, 293.668294 
0.001410, 295.293333 
0.001416, 296.434604 
0.001427, 297.971758 
0.001433, 299.663653 
0.001441, 301.270709 
0.001446, 302.391326 
0.001452, 303.776988 
0.001463, 305.606433 
0.001472, 307.048010 
0.001483, 309.022322 
0.001491, 310.483757 
0.001497, 311.755390 
0.001504, 313.070139 
0.001513, 314.506958 
0.001522, 315.912312 
0.001527, 317.094223 
0.001542, 318.848191 
0.001543, 319.579757 
0.001553, 320.803856 
0.001564, 322.119451 
0.001570, 323.435819 
0.001579, 324.698540 
0.001587, 325.959008 
0.001596, 327.062733 
0.001607, 328.364838 
0.001620, 330.128423 
0.001637, 332.840082 
0.001651, 334.701864 
0.001664, 335.824858 
0.001676, 336.874305 
0.001690, 338.531766 
0.001701, 339.480546 
0.001713, 340.713236 
0.001726, 341.568902 
0.001736, 342.715440 
0.001751, 343.794106 
0.001761, 344.593914 
0.001773, 345.571581 
0.001788, 346.658646 
0.001804, 348.090714 
0.001821, 349.163819 
0.001834, 350.203464 
0.001851, 351.020368 
0.001866, 351.978138 
0.001885, 353.742750 
0.001909, 354.959559 
0.001930, 355.985311 
0.001947, 356.435437 
0.001969, 357.583342 
0.001989, 357.970935 
0.002010, 358.981617 
0.002034, 360.100558 
0.002054, 360.867204 
0.002073, 361.446810 
0.002101, 362.357012 
0.002123, 363.099151 
0.002150, 363.376391 
0.002169, 364.033117 
0.002197, 364.857318 
0.002223, 365.662208 
0.002253, 366.041844 
0.002282, 366.556786 
0.002310, 367.583164 
0.002342, 368.418568 
0.002375, 369.009116 
0.002409, 369.351760 
0.002442, 369.896434 
0.002473, 370.234177 
0.002506, 370.628480 
0.002539, 371.081553 
0.002571, 371.225295 
0.002605, 371.578882 
0.002636, 371.900777 
0.002674, 372.838505 
0.002713, 373.565057 
0.002748, 373.559827 
0.002779, 373.691556 
0.002818, 374.186375 
0.002854, 374.706584 
0.002893, 374.769445 
0.002928, 375.161650 
0.002965, 375.251153 
0.002997, 375.397178 
0.003035, 375.769332 
0.003071, 376.170562 
0.003106, 376.650462 
0.003147, 377.081244 
0.003188, 377.480361 
0.003223, 377.563521 
0.003263, 377.872316 
0.003302, 378.329736 
0.003341, 378.622458 
0.003377, 378.641324 
0.003416, 379.063351 
0.003452, 379.119835 
0.003490, 379.150511 
0.003529, 379.916349 
0.003568, 380.057503 
0.003604, 380.437271 
0.003645, 380.857790 
0.003685, 381.104403 
0.003720, 380.886466 
0.003756, 381.000830 
0.003794, 381.788703 
0.003832, 381.624797 
0.003869, 381.997925 
0.003911, 382.630193 
0.003946, 382.335585 
0.003982, 382.663170 
0.004021, 383.197487 
0.004056, 383.356111 
0.004093, 383.617402 
0.004135, 383.992491 
0.004169, 383.956873 
0.004209, 384.404784 
0.004243, 384.448289 
0.004284, 385.036524 
0.004321, 384.873297 
0.004356, 385.180168 
0.004397, 386.007131 
0.004434, 385.760480 
0.004477, 386.485266 
0.004515, 386.683319 
0.004554, 386.783119 
0.004589, 386.444403 
0.004618, 386.006037 
0.004652, 386.373090 
0.004686, 386.772592 
0.004724, 387.865298 
0.004762, 387.895634 
0.004796, 388.047014 
0.004834, 388.624722 
0.004875, 389.541373 
0.004921, 389.781911 
0.004961, 389.668339 
0.005007, 390.747198 
0.005050, 390.497453 
0.005086, 390.375656 
0.005128, 390.568464 
0.005166, 391.240199 
0.005203, 391.134023 
0.005243, 391.005735 
0.005281, 391.490095 
0.005316, 391.283251 
0.005349, 391.508924 
0.005383, 391.759386 
0.005420, 392.076331 
0.005454, 392.362487 
0.005493, 392.852847 
0.005532, 392.760782 
0.005561, 392.841527 
0.005605, 393.574727 
0.005640, 393.822397 
0.005677, 393.863600 
0.005714, 394.344263 
0.005753, 394.658605 
0.005785, 394.326944 
0.005822, 394.739313 
0.005860, 395.125533 
0.005894, 394.974078 
0.005928, 395.343093 
0.005961, 395.626948 
0.005999, 396.071275 
0.006037, 396.359733 
0.006074, 396.548806 
0.006108, 396.554239 
0.006144, 396.511338 
0.006181, 397.237973 
0.006216, 397.204845 
0.006251, 397.233558 
0.006279, 396.983889 
0.006311, 397.372260 
0.006342, 397.286232 
0.006376, 397.999170 
0.006417, 398.781383 
0.006449, 398.794023 
0.006484, 399.175867 
0.006524, 399.539184 
0.006570, 400.817077 
0.006611, 400.813002 
0.006653, 400.741841 
0.006693, 400.675508 
0.006730, 400.895446 
0.006771, 401.469909 
0.006807, 401.542354 
0.006846, 401.450100 
0.006882, 401.340905 
0.006916, 401.636758 
0.006950, 401.896427 
0.006986, 402.086217 
0.007018, 402.136777 
0.007052, 402.182394 
0.007085, 402.620081 
0.007120, 402.781610 
0.007157, 403.182960 
0.007188, 403.082481 
0.007221, 403.385956 
0.007257, 403.765574 
0.007291, 403.714523 
0.007325, 404.002453 
0.007356, 404.351356 
0.007391, 404.522394 
0.007425, 404.773988 
0.007461, 405.051051 
0.007495, 405.294269 
0.007531, 405.426857 
0.007567, 405.874467 
0.007600, 405.817417 
0.007635, 406.200883 
0.007672, 406.224126 
0.007705, 406.773535 
0.007738, 406.625363 
0.007771, 406.667509 
0.007801, 406.768781 
0.007831, 406.917972 
0.007863, 407.008376 
0.007894, 407.013206 
0.007924, 407.586688 
0.007956, 407.310078 
0.007983, 407.703392 
0.008021, 408.819153 
0.008060, 409.227408 
0.008103, 409.919368 
0.008146, 410.414746 
0.008186, 410.360714 
0.008221, 410.041920 
0.008262, 410.630193 
0.008299, 410.588952 
0.008335, 410.726559 
0.008370, 410.810474 
0.008403, 410.876052 
0.008440, 411.052447 
0.008466, 410.795193 
0.008498, 411.274950 
0.008532, 411.273780 
0.008564, 411.573897 
0.008596, 411.657058 
0.008628, 412.097159 
0.008664, 412.704977 
0.008703, 412.863148 
0.008738, 413.241407 
0.008772, 413.169339 
0.008808, 413.365808 
0.008844, 413.506396 
0.008878, 413.615477 
0.008908, 413.518998 
0.008939, 413.642946 
0.008972, 414.203335 
0.009007, 414.215636 
0.009037, 414.506660 
0.009075, 414.931442 
0.009106, 415.324831 
0.009142, 415.251858 
0.009175, 415.358224 
0.009211, 415.681659 
0.009242, 415.733200 
0.009278, 416.304154 
0.009313, 416.122741 
0.009346, 416.234539 
0.009375, 416.554466 
0.009411, 416.942837 
0.009444, 417.120741 
0.009478, 417.005131 
0.009512, 417.195714 
0.009540, 417.327736 
0.009578, 417.913595 
0.009610, 417.834585 
0.009642, 418.080897 
0.009678, 418.270196 
0.009711, 418.570728 
0.009749, 419.006829 
0.009781, 419.020979 
0.009815, 419.371656 
0.009849, 419.403841 
0.009885, 419.719881 
0.009919, 419.769611 
0.009950, 419.917255 
0.009984, 420.008150 
0.010014, 420.130664 
0.010053, 420.591216 
0.010082, 420.610195 
0.010118, 421.015659 
0.010151, 421.233030 
0.010190, 421.843037 
0.010226, 422.084255 
0.010260, 421.816247 
0.010288, 421.780402 
0.010325, 422.111308 
0.010359, 422.483455 
0.010388, 422.182055 
0.010421, 422.360374 
0.010457, 422.805720 
0.010493, 423.232313 
0.010525, 423.364147 
0.010561, 424.019809 
0.010595, 423.894163 
0.010628, 423.505301 
0.010663, 424.136702 
0.010702, 424.602611 
0.010734, 424.631400 
0.010770, 424.640795 
0.010803, 424.969664 
0.010838, 425.211636 
0.010868, 425.084292 
0.010904, 425.562540 
0.010939, 425.582764 
0.010974, 425.903671 
0.011005, 425.949779 
0.011037, 426.210580 
0.011071, 426.612044 
0.011107, 426.784892 
0.011140, 427.076180 
0.011163, 425.537826 
0.011185, 425.248161 
0.011204, 425.349734 
0.011231, 426.002792 
0.011259, 426.476323 
0.011290, 427.094216 
0.011323, 427.884768 
0.011355, 427.589065 
0.011384, 427.992906 
0.011418, 428.034713 
0.011447, 428.006716 
0.011476, 428.057692 
0.011504, 428.209976 
0.011531, 428.129797 
0.011559, 428.445610 
0.011591, 428.815153 
0.011626, 429.625061 
0.011660, 430.233294 
0.011699, 430.424027 
0.011737, 431.218353 
0.011778, 431.426820 
0.011815, 431.387352 
0.011856, 431.525714 
0.011895, 431.301702 
0.011926, 431.536392 
0.011961, 431.412708 
0.011996, 431.572199 
0.012028, 431.709656 
0.012064, 431.998000 
0.012090, 431.841867 
0.012122, 431.844433 
0.012157, 432.441309 
0.012189, 432.246576 
0.012217, 432.137230 
0.012251, 432.798023 
0.012285, 433.434479 
0.012317, 433.406105 
0.012352, 433.643399 
0.012386, 433.952836 
0.012422, 433.878768 
0.012454, 434.075727 
0.012488, 434.232879 
0.012520, 434.259367 
0.012551, 434.133381 
0.012583, 434.688903 
0.012617, 434.726220 
0.012650, 434.882391 
0.012684, 435.638531 
0.012718, 435.538015 
0.012751, 435.553409 
0.012784, 435.673245 
0.012819, 436.102856 
0.012852, 436.092442 
0.012882, 436.274950 
0.012915, 436.408180 
0.012945, 436.377429 
0.012979, 436.915708 
0.013011, 437.053352 
0.013045, 437.305852 
0.013083, 437.567634 
0.013118, 437.990680 
0.013153, 437.902049 
0.013182, 437.543033 
0.013214, 437.937139 
0.013244, 437.872128 
0.013279, 438.080066 
0.013307, 438.515979 
0.013342, 438.787949 
0.013374, 439.053503 
0.013417, 439.796400 
0.013451, 439.857073 
0.013484, 439.223748 
0.013514, 439.398785 
0.013542, 439.526884 
0.013576, 439.991284 
0.013607, 439.918387 
0.013634, 439.601026 
0.013662, 439.343961 
0.013687, 439.733992 
0.013723, 440.336188 
0.013751, 440.327472 
0.013783, 440.979059 
0.013817, 441.168358 
0.013852, 441.799155 
0.013892, 442.515489 
0.013931, 442.618949 
0.013970, 442.669736 
0.014007, 442.810022 
0.014048, 443.319926 
0.014084, 443.018149 
0.014122, 443.277327 
0.014151, 442.945817 
0.014181, 443.088141 
0.014216, 443.370713 
0.014247, 443.123118 
0.014281, 443.258650 
0.014311, 443.528393 
0.014349, 443.812889 
0.014374, 443.612157 
0.014405, 443.833340 
0.014439, 444.298985 
0.014473, 444.590122 
0.014504, 444.872618 
0.014535, 444.903935 
0.014571, 445.098857 
0.014599, 444.929027 
0.014636, 445.205788 
0.014666, 445.426367 
0.014698, 445.620949 
0.014729, 445.701694 
0.014760, 445.643625 
0.014793, 446.057427 
0.014830, 446.374373 
0.014862, 446.665547 
0.014897, 446.630947 
0.014926, 446.699204 
0.014957, 446.795759 
0.014987, 447.118100 
0.015023, 447.467532 
0.015053, 447.585179 
0.015089, 447.725012 
0.015121, 447.812851 
0.015155, 448.107346 
0.015186, 448.123194 
0.015219, 448.362638 
0.015257, 448.562351 
0.015286, 448.344414 
0.015322, 448.710674 
0.015350, 448.716296 
0.015385, 449.105724 
0.015413, 448.970607 
0.015441, 449.214730 
0.015477, 449.579595 
0.015511, 450.017885 
0.015546, 450.064861 
0.015575, 449.812738 
0.015609, 450.213108 
0.015639, 450.222541 
0.015673, 450.489077 
0.015704, 450.525865 
0.015739, 450.966721 
0.015770, 450.876995 
0.015804, 450.862733 
0.015832, 451.233143 
0.015863, 451.081161 
0.015893, 451.470249 
0.015929, 451.616685 
0.015954, 451.812587 
0.015988, 451.912236 
0.016020, 451.995736 
0.016052, 452.129797 
0.016082, 452.279666 
0.016114, 452.718296 
0.016144, 452.570879 
0.016178, 453.067313 
0.016212, 453.256348 
0.016248, 453.569030 
0.016281, 453.692714 
0.016309, 453.526393 
0.016343, 453.727465 
0.016377, 453.953854 
0.016411, 454.233672 
0.016440, 453.964985 
0.016473, 454.340716 
0.016503, 454.407690 
0.016532, 454.508735 
0.016568, 454.939969 
0.016600, 454.996302 
0.016634, 455.648379 
0.016666, 455.391918 
0.016702, 455.529487 
0.016734, 455.810286 
0.016764, 455.832736 
0.016797, 455.918085 
0.016832, 455.718070 
0.016860, 456.138437 
0.016892, 456.116062 
0.016924, 456.605290 
0.016958, 456.659246 
0.016988, 457.130853 
0.017026, 457.303060 
0.017060, 457.271139 
0.017087, 457.163265 
0.017118, 457.072822 
0.017151, 457.640003 
0.017182, 457.661472 
0.017215, 458.005207 
0.017253, 458.178470 
0.017280, 458.329321 
0.017313, 458.178999 
0.017343, 458.290722 
0.017375, 458.624684 
0.017406, 458.283138 
0.017435, 458.504056 
0.017464, 458.350941 
0.017485, 457.929668 
0.017512, 458.277214 
0.017544, 459.389088 
0.017577, 459.542542 
0.017611, 460.163076 
0.017657, 461.308946 
0.017698, 461.078067 
0.017732, 461.341395 
0.017773, 461.399766 
0.017811, 461.512848 
0.017845, 461.113874 
0.017873, 460.876731 
0.017910, 461.420179 
0.017942, 461.268083 
0.017976, 461.302381 
0.018005, 461.361884 
0.018033, 461.549108 
0.018065, 461.703203 
0.018100, 461.911029 
0.018130, 462.289099 
0.018165, 462.248538 
0.018196, 462.507716 
0.018229, 462.428329 
0.018258, 462.460250 
0.018292, 462.716523 
0.018323, 463.064370 
0.018356, 463.268272 
0.018387, 463.235483 
0.018422, 463.799042 
0.018453, 463.496774 
0.018484, 463.691997 
0.018519, 463.943101 
0.018549, 463.976569 
0.018582, 464.092933 
0.018614, 464.426480 
0.018644, 464.544919 
0.018676, 464.577482 
0.018711, 465.145757 
0.018742, 464.752670 
0.018771, 464.816889 
0.018803, 465.204958 
0.018837, 465.585179 
0.018868, 465.509716 
0.018903, 465.592499 
0.018939, 465.844923 
0.018962, 465.345734 
0.018997, 465.897446 
0.019029, 466.261140 
0.019060, 466.491567 
0.019094, 466.562917 
0.019126, 466.903030 
0.019160, 466.937064 
0.019192, 466.910312 
0.019226, 467.189714 
0.019255, 467.001283 
0.019289, 467.205750 
0.019317, 467.335622 
0.019351, 467.764329 
0.019380, 467.709052 
0.019411, 467.433347 
0.019444, 468.178508 
0.019476, 468.148549 
0.019512, 468.426971 
0.019542, 468.471532 
0.019574, 468.687658 
0.019609, 468.952119 
0.019640, 469.066936 
0.019675, 469.207486 
0.019704, 469.091310 
0.019739, 469.561219 
0.019767, 469.421499 
0.019802, 469.641022 
0.019837, 469.781383 
0.019872, 470.040939 
0.019902, 470.072369 
0.019930, 469.911821 
0.019965, 470.312267 
0.019996, 470.155907 
0.020026, 470.584839 
0.020063, 471.180923 
0.020094, 471.083953 
0.020125, 471.021130 
0.020160, 471.520168 
0.020196, 471.555069 
0.020227, 471.267668 
0.020258, 471.926046 
0.020292, 471.629551 
0.020319, 471.677848 
0.020352, 471.699732 
0.020383, 472.106969 
0.020410, 471.821907 
0.020435, 471.360374 
0.020466, 471.857903 
0.020491, 471.838698 
0.020522, 472.255518 
0.020556, 473.023960 
0.020592, 473.562238 
0.020628, 473.948534 
0.020670, 474.759801 
0.020712, 474.789533 
0.020745, 474.230540 
0.020781, 474.283591 
0.020817, 474.381994 
0.020849, 474.407614 
0.020881, 474.314342 
0.020911, 474.452553 
0.020943, 474.427914 
0.020973, 474.293023 
0.021005, 474.885258 
0.021035, 474.568049 
0.021066, 474.819832 
0.021098, 474.901521 
0.021129, 474.994869 
0.021157, 475.215108 
0.021191, 475.610271 
0.021220, 475.945855 
0.021253, 475.833566 
0.021285, 476.083726 
0.021317, 476.242765 
0.021351, 476.242840 
0.021378, 476.024903 
0.021411, 476.801041 
0.021446, 476.616043 
0.021473, 476.351771 
0.021506, 477.053315 
0.021539, 477.013546 
0.021573, 477.515942 
0.021607, 477.546051 
0.021643, 477.935517 
0.021676, 477.711731 
0.021705, 477.574614 
0.021736, 477.834962 
0.021763, 477.663623 
0.021796, 478.276384 
0.021831, 478.256650 
0.021861, 478.510018 
0.021895, 478.601743 
0.021929, 478.924461 
0.021960, 479.153643 
0.021994, 479.222843 
0.022030, 479.230389 
0.022063, 479.057201 
0.022096, 479.570652 
0.022123, 479.276233 
0.022154, 479.369053 
0.022185, 479.407086 
0.022217, 479.819002 
0.022252, 480.324265 
0.022283, 480.339207 
0.022314, 480.406897 
0.022346, 480.494623 
0.022382, 480.697581 
0.022415, 480.584802 
0.022442, 480.513376 
0.022476, 480.983926 
0.022508, 481.013017 
0.022541, 481.168773 
0.022572, 481.344829 
0.022606, 481.597668 
0.022636, 481.693884 
0.022668, 481.653737 
0.022699, 481.723767 
0.022729, 481.770554 
0.022764, 482.239784 
0.022796, 482.128023 
0.022827, 482.418368 
0.022860, 482.434668 
0.022889, 482.656643 
0.022922, 482.815832 
0.022958, 482.959137 
0.022989, 482.899408 
0.023016, 482.691280 
0.023046, 483.194469 
0.023076, 483.003547 
0.023107, 483.016753 
0.023133, 482.473494 
0.023159, 482.709240 
0.023187, 483.100102 
0.023213, 483.360676 
0.023245, 483.995284 
0.023284, 484.433724 
0.023319, 485.253669 
0.023360, 485.422820 
0.023398, 485.676942 
0.023433, 485.487379 
0.023468, 485.337811 
0.023504, 485.652794 
0.023539, 485.816625 
0.023573, 485.511791 
0.023604, 485.285892 
0.023636, 485.563521 
0.023660, 485.298759 
0.023690, 485.502547 
0.023720, 485.371581 
0.023748, 485.344489 
0.023775, 485.745274 
0.023810, 486.027770 
0.023840, 486.466174 
0.023872, 486.347168 
0.023903, 486.480663 
0.023934, 486.559937 
0.023966, 487.146700 
0.023999, 487.253066 
0.024031, 487.328567 
0.024064, 487.106441 
0.024092, 486.924914 
0.024123, 487.383617 
0.024151, 487.253368 
0.024182, 487.698147 
0.024218, 487.982719 
0.024252, 488.129948 
0.024280, 488.214164 
0.024313, 488.355167 
0.024344, 488.503943 
0.024374, 488.171905 
0.024407, 488.877825 
0.024442, 488.930687 
0.024474, 488.863751 
0.024506, 489.045467 
0.024536, 489.124175 
0.024566, 489.229031 
0.024597, 489.387201 
0.024635, 489.769762 
0.024665, 489.598347 
0.024697, 490.064785 
0.024733, 490.410972 
0.024759, 490.050636 
0.024795, 489.952081 
0.024825, 489.940497 
0.024856, 490.350225 
0.024885, 490.229823 
0.024917, 490.716636 
0.024950, 490.549032 
0.024979, 490.681168 
0.025016, 490.975852 
0.025045, 490.982606 
0.025077, 491.279780 
0.025110, 491.334377 
0.025139, 491.557786 
0.025171, 491.027846 
0.025203, 491.601819 
0.025237, 491.875939 
0.025266, 491.873524 
0.025295, 491.957212 
0.025327, 491.948798 
0.025360, 492.318907 
0.025393, 492.043278 
0.025423, 492.714296 
0.025456, 492.753500 
0.025486, 492.616987 
0.025513, 492.679282 
0.025547, 493.047730 
0.025581, 492.945063 
0.025606, 492.845829 
0.025637, 493.339396 
0.025669, 493.246727 
0.025702, 493.583481 
0.025740, 493.909859 
0.025770, 494.119571 
0.025800, 494.002528 
0.025829, 493.996114 
0.025864, 494.447685 
0.025894, 493.942950 
0.025923, 494.026827 
0.025954, 494.102969 
0.025978, 493.925254 
0.026003, 493.793457 
0.026033, 494.105913 
0.026061, 494.216994 
0.026088, 494.155945 
0.026122, 495.430895 
0.026161, 496.139682 
0.026198, 496.483870 
0.026237, 496.797532 
0.026273, 496.777195 
0.026311, 496.391126 
0.026340, 495.857903 
0.026375, 496.335887 
0.026407, 496.323360 
0.026441, 496.648719 
0.026475, 496.749387 
0.026509, 496.642229 
0.026536, 496.415123 
0.026567, 496.505037 
0.026595, 496.691054 
0.026624, 496.483002 
0.026658, 497.098291 
0.026689, 497.268800 
0.026719, 497.099083 
0.026747, 497.103083 
0.026782, 497.988077 
0.026816, 497.802702 
0.026843, 497.473267 
0.026879, 498.252726 
0.026909, 497.954118 
0.026938, 497.700524 
0.026967, 497.653775 
0.026994, 497.933140 
0.027024, 497.765196 
0.027049, 497.746368 
0.027080, 498.112214 
0.027102, 497.925442 
0.027129, 497.873146 
0.027158, 498.476135 
0.027194, 499.232842 
0.027230, 499.962117 
0.027268, 500.431272 
0.027307, 500.482776 
0.027339, 500.046598 
0.027383, 500.753160 
0.027416, 500.343357 
0.027450, 500.508584 
0.027483, 500.539599 
0.027515, 500.546466 
0.027546, 500.220881 
0.027577, 500.012074 
0.027607, 500.237030 
0.027633, 500.206882 
0.027663, 500.418594 
0.027693, 500.375731 
0.027720, 500.739841 
0.027754, 500.842508 
0.027787, 501.380674 
0.027816, 501.386862 
0.027847, 501.126439 
0.027882, 501.899936 
0.027914, 501.801683 
0.027949, 501.991661 
0.027978, 501.823303 
0.028006, 501.915179 
0.028042, 502.266951 
0.028071, 502.374146 
0.028104, 502.736407 
0.028135, 502.520469 
0.028170, 502.707014 
0.028200, 502.657058 
0.028230, 502.859223 
0.028262, 502.833868 
0.028292, 503.225484 
0.028327, 503.257518 
0.028355, 502.660265 
0.028383, 503.175490 
0.028416, 503.392031 
0.028446, 503.585594 
0.028482, 503.897219 
0.028516, 504.250915 
0.028548, 504.109195 
0.028577, 504.076142 
0.028610, 504.203109 
0.028640, 504.190394 
0.028671, 504.276459 
0.028700, 504.252952 
0.028730, 504.511942 
0.028756, 504.321473 
0.028786, 504.532204 
0.028822, 505.136324 
0.028852, 505.193978 
0.028890, 505.470400 
0.028921, 505.428329 
0.028954, 505.712410 
0.028988, 505.597517 
0.029019, 505.898955 
0.029050, 505.931744 
0.029087, 505.987964 
0.029118, 506.046674 
0.029147, 505.907935 
0.029182, 506.308418 
0.029211, 506.270045 
0.029243, 506.513715 
0.029276, 506.590763 
0.029309, 506.657435 
0.029339, 506.717579 
0.029368, 506.644606 
0.029399, 506.819756 
0.029429, 506.882693 
0.029465, 507.312568 
0.029493, 507.326152 
0.029528, 507.720635 
0.029561, 507.824473 
0.029593, 508.006037 
0.029629, 508.304532 
0.029664, 508.266838 
0.029699, 508.313285 
0.029728, 508.062031 
0.029760, 508.133985 
0.029790, 507.922122 
0.029818, 508.156926 
0.029848, 508.197638 
0.029875, 507.822247 
0.029904, 507.981738 
0.029930, 507.944874 
0.029958, 508.410293 
0.029987, 508.370600 
0.030017, 508.526544 
0.030054, 509.675395 
0.030092, 510.410369 
0.030132, 510.430442 
0.030170, 510.514395 
0.030207, 510.619666 
0.030244, 510.613893 
0.030279, 510.501075 
0.030309, 510.306041 
0.030338, 510.161906 
0.030371, 510.102366 
0.030404, 510.292457 
0.030437, 510.528204 
0.030467, 510.174584 
0.030495, 510.515640 
0.030526, 510.519677 
0.030552, 510.964117 
0.030586, 510.960646 
0.030617, 510.899068 
0.030645, 510.889635 
0.030676, 511.287250 
0.030713, 511.583028 
0.030742, 511.204958 
0.030770, 511.449044 
0.030800, 511.574614 
0.030833, 511.790401 
0.030862, 511.925744 
0.030893, 512.190205 
0.030925, 512.221183 
0.030955, 512.058295 
0.030988, 512.568539 
0.031019, 512.332906 
0.031050, 512.345433 
0.031080, 512.546466 
0.031114, 512.755726 
0.031144, 512.814285 
0.031173, 512.706411 
0.031207, 513.334189 
0.031235, 513.056258 
0.031263, 513.086217 
0.031298, 513.673471 
0.031332, 513.847074 
0.031363, 513.571445 
0.031396, 513.715013 
0.031424, 513.656341 
0.031450, 513.459986 
0.031485, 513.996642 
0.031514, 513.915255 
0.031547, 514.114025 
0.031580, 514.427650 
0.031609, 514.785760 
0.031644, 514.575105 
0.031671, 514.299098 
0.031704, 514.683545 
0.031735, 514.592461 
0.031764, 514.787043 
0.031795, 515.099423 
0.031831, 515.260838 
0.031859, 515.261857 
0.031896, 515.943969 
0.031927, 515.779836 
0.031957, 515.310455 
0.031987, 515.749538 
0.032019, 515.654152 
0.032049, 515.618609 
0.032079, 515.882542 
0.032112, 516.322680 
0.032141, 516.068898 
0.032167, 515.785345 
0.032198, 515.941780 
0.032221, 515.469041 
0.032249, 515.306267 
0.032277, 515.776025 
0.032305, 516.307965 
0.032332, 516.224276 
0.032367, 516.895068 
0.032404, 518.117270 
0.032444, 518.247821 
0.032482, 518.428933 
0.032518, 518.200543 
0.032554, 518.308116 
0.032589, 518.265178 
